1060034265	20220824	202208	2022	2022.6411											USA	MARYLAND	USA								0	046	046	04	1	7.0	1	1	1	-7.00389105058366	0								2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	2	Maryland, United States	US	USMD		39.0724	-76.7902	MD	20220824203000	https://thedailyrecord.com/2022/08/24/feds-pledge-to-use-3-5-million-in-state-funding-for-new-violence-reduction-initiatives/
1060034266	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	051	051	05	1	3.4	1	1	1	3.02375809935205	0								3	Grass Valley, California, United States	US	USCA		39.2191	-121.061	277525	3	Grass Valley, California, United States	US	USCA		39.2191	-121.061	277525	20220824203000	https://www.mtdemocrat.com/prospecting/bastard-sons-perform-soulful-alt-country/
1060034267	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	060	060	06	2	6.0	3	1	3	-1.2987012987013	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824203000	https://www.africa-confidential.com/article-preview/id/14073/Washington_weighs_in_on_Weah
1060034268	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	084	084	08	2	7.0	1	1	1	-5.11182108626198	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	3	Cherry Hill, New Jersey, United States	US	USNJ		39.9348	-75.0307	875388	20220824203000	https://news.webindia123.com/news/Articles/Entertainment/20220824/3976381.html
1060034269	20220824	202208	2022	2022.6411											USA	NEW YORK	USA								1	110	110	11	3	-2.0	10	1	10	2.23880597014925	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220824203000	https://www.sfexaminer.com/news/san-francisco-giants-2023-regular-season-schedule-released/article_7d4fb6dc-23d3-11ed-b391-c370b25c913e.html
1060034270	20220824	202208	2022	2022.6411											USA	FLORIDA	USA								1	112	112	11	3	-2.0	14	1	10	-3.81679389312977	0								3	Daytona Beach Police Department, Florida, United States	US	USFL		29.2006	-81.038	2331485	3	Daytona Beach Police Department, Florida, United States	US	USFL		29.2006	-81.038	2331485	20220824203000	https://www.foxnews.com/us/florida-mother-allegedly-duct-taped-children-chair-because-stolen-moon-pie-snack
1060034271	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	1123	112	11	3	-2.0	4	1	4	-1.00430416068866	0								2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824203000	https://www.foxnews.com/us/kristin-smart-california-trial-woman-testifies-she-sexually-assaulted-murder-suspect-paul-flores
1060034272	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								0	130	130	13	3	-4.4	2	1	2	0.58187863674148	0								3	Winnetka, Illinois, United States	US	USIL	IL031	42.1081	-87.7359	421343	3	Winnetka, Illinois, United States	US	USIL	IL031	42.1081	-87.7359	421343	20220824203000	https://patch.com/illinois/winnetka/centennial-elder-beach-properties-issue-goes-winnetka-residents
1060034273	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.01393728222996	0								3	Town Of York, Wisconsin, United States	US	USWI		44.6436	-90.5021	1584492	3	Sussex Correctional Institution, Delaware, United States	US	USDE		38.6604	-75.3724	217349	20220824203000	https://madison.com/news/local/crime-and-courts/town-of-york-homicide-suspect-arrested-71-year-old-in-custody-in-delaware/article_cb71faf9-877d-5696-834b-01e4d800a754.html
1060034274	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	2	1	2	-3.81679389312977	0								3	Daytona Beach Police Department, Florida, United States	US	USFL		29.2006	-81.038	2331485	3	Daytona Beach Police Department, Florida, United States	US	USFL		29.2006	-81.038	2331485	20220824203000	https://www.foxnews.com/us/florida-mother-allegedly-duct-taped-children-chair-because-stolen-moon-pie-snack
1060034275	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.01393728222996	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	3	Sussex Correctional Institution, Delaware, United States	US	USDE		38.6604	-75.3724	217349	20220824203000	https://madison.com/news/local/crime-and-courts/town-of-york-homicide-suspect-arrested-71-year-old-in-custody-in-delaware/article_cb71faf9-877d-5696-834b-01e4d800a754.html
1060034276	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	173	173	17	4	-5.0	1	1	1	-8.01393728222996	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824203000	https://madison.com/news/local/crime-and-courts/town-of-york-homicide-suspect-arrested-71-year-old-in-custody-in-delaware/article_cb71faf9-877d-5696-834b-01e4d800a754.html
1060034277	20220824	202208	2022	2022.6411											USA	CALIFORNIA	USA								1	180	180	18	4	-9.0	10	1	10	-1.00430416068866	0								3	Monterey County, California, United States	US	USCA		36.2505	-121.252	277291	3	Monterey County, California, United States	US	USCA		36.2505	-121.252	277291	20220824203000	https://www.foxnews.com/us/kristin-smart-california-trial-woman-testifies-she-sexually-assaulted-murder-suspect-paul-flores
1060034278	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	180	180	18	4	-9.0	4	1	4	-6.52173913043478	0								3	Maryland Heights, Missouri, United States	US	USMO		38.7131	-90.4298	756359	3	Maryland Heights, Missouri, United States	US	USMO		38.7131	-90.4298	756359	20220824203000	https://www.fox5atlanta.com/news/metro-atlanta-rape-suspect-accused-of-posing-as-priest-to-lure-victims-arrested-in-missouri-police-say
1060034279	20220824	202208	2022	2022.6411											USA	NEW JERSEY	USA								1	180	180	18	4	-9.0	4	1	4	-5.11182108626198	0								2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	2	New Jersey, United States	US	USNJ		40.314	-74.5089	NJ	20220824203000	https://news.webindia123.com/news/Articles/Entertainment/20220824/3976381.html
1060034280	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	182	182	18	4	-9.5	4	1	4	-6.52173913043478	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824203000	https://www.fox5atlanta.com/news/metro-atlanta-rape-suspect-accused-of-posing-as-priest-to-lure-victims-arrested-in-missouri-police-say
1060034281	20220824	202208	2022	2022.6411											USAEDU	UNITED STATES	USA					EDU			0	020	020	02	1	3.0	6	1	6	-2.84280936454849	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824203000	https://www.newsweek.com/paddling-punishment-instituted-school-after-board-approval-1736652
1060034282	20220824	202208	2022	2022.6411											USAEDU	MICHIGAN	USA					EDU			1	051	051	05	1	3.4	6	1	6	0.77989601386482	0								3	Columbia Cemetery, Missouri, United States	US	USMO		38.9495	-92.3366	716134	3	Boone County, Missouri, United States	US	USMO		39.0334	-92.3335	758464	20220824203000	https://www.columbiamissourian.com/obituaries/family_obituary/david-alan-horner-june-21-1921-aug-12-2022/article_b6bd8a00-224f-11ed-a072-1fec95a45a5b.html
1060034283	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR								JUD	SUPREME COURT						JUD			1	110	110	11	3	-2.0	4	1	4	0.36363636363637	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	4	Pietermaritzburg, KwaZulu-Natal, South Africa	SF	SF02	77352	-29.6168	30.3928	-1272393	20220824203000	https://ewn.co.za/2022/08/24/sca-dismisses-ingonyama-trust-s-bid-to-overturn-lease-programme-ruling
1060034284	20220824	202208	2022	2022.6411	AFR	AFRICA	AFR								LAB	WORKER						LAB			1	141	141	14	3	-6.5	2	1	2	-10.3603603603604	4	Johannesburg, Gauteng, South Africa	SF	SF06	77364	-26.2	28.0833	-1240261	4	Lenasia, Gauteng, South Africa	SF	SF06	77364	-26.3205	27.8356	-1252777	4	Lenasia, Gauteng, South Africa	SF	SF06	77364	-26.3205	27.8356	-1252777	20220824203000	https://ewn.co.za/2022/08/24/lenasia-south-hospital-staff-take-to-streets-over-collapse-of-management
1060034285	20220824	202208	2022	2022.6411	AGR	FARMER						AGR			CVL	VOTER						CVL			1	051	051	05	1	3.4	10	1	10	2.23367697594501	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824203000	https://www.globenewswire.com/news-release/2022/08/24/2504124/0/en/Socially-Responsible-Agriculture-Project-Submits-Amicus-Brief-to-U-S-Supreme-Court-Supporting-California-s-Prop-12.html
1060034286	20220824	202208	2022	2022.6411	AGR	FARMER						AGR			USA	UNITED STATES	USA								1	186	186	18	4	-10.0	2	1	2	2.23367697594501	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	2	Indiana, United States	US	USIN		39.8647	-86.2604	IN	20220824203000	https://www.globenewswire.com/news-release/2022/08/24/2504124/0/en/Socially-Responsible-Agriculture-Project-Submits-Amicus-Brief-to-U-S-Supreme-Court-Supporting-California-s-Prop-12.html
1060034287	20220824	202208	2022	2022.6411	AGR	FARMER						AGR			USAEDU	KENTUCKY	USA					EDU			1	036	036	03	1	4.0	1	1	1	3.1578947368421	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824203000	https://spectrumnews1.com/ky/louisville/news/2022/08/24/19-year-old-wins-grand-champion-title-for-livestock-showing-at-the-kentucky-state-fair
1060034288	20220824	202208	2022	2022.6411	AGR	FARMER						AGR			USAEDU	KENTUCKY	USA					EDU			1	042	042	04	1	1.9	3	1	3	3.1578947368421	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824203000	https://spectrumnews1.com/ky/louisville/news/2022/08/24/19-year-old-wins-grand-champion-title-for-livestock-showing-at-the-kentucky-state-fair
1060034289	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM																		0	013	013	01	1	0.4	4	1	4	2.55102040816327	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								1	United States	US	US		39.828175	-98.5795	US	20220824203000	https://www.armenpress.am/eng/news/1090785/
1060034290	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM																		1	017	017	01	1	0.0	10	1	10	1.53846153846154	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090850/
1060034291	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM																		1	090	090	09	2	-2.0	8	1	8	0	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	0								4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090853/
1060034292	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								ARMMED	ARMENIA	ARM					MED			1	046	046	04	1	7.0	5	1	5	0	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220824203000	https://www.armenpress.am/eng/news/1090799/
1060034293	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								CHE	SWITZERLAND	CHE								1	173	173	17	4	-5.0	2	1	2	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Norway	NO	NO		62	10	NO	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034294	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								CHE	SWITZERLAND	CHE								1	173	173	17	4	-5.0	2	1	2	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Spain	SP	SP		40	-4	SP	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034295	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								CHE	SWITZERLAND	CHE								1	173	173	17	4	-5.0	6	1	6	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Switzerland	SZ	SZ		47	8	SZ	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034296	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								CVL	CITIZEN						CVL			0	042	042	04	1	1.9	1	1	1	2.27587571739561	4	Shirak, Shirak, Armenia	AM	AM07	4921	40.8404	43.9158	-2325403	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034297	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								CVL	CITIZEN						CVL			0	042	042	04	1	1.9	1	1	1	2.27587571739561	1	Austria	AU	AU		47.333333	13.333333	AU	4	Tavush, Azerbaijan (general), Azerbaijan	AJ	AJ00	554	41.0789	45.7681	-3017020	1	Austria	AU	AU		47.333333	13.333333	AU	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034298	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								EDU	INTELLECTUAL						EDU			0	061	061	06	2	6.4	10	1	10	2.27587571739561	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034299	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								ESP	SPAIN	ESP								1	173	173	17	4	-5.0	10	1	10	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034300	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								FRAEDU	FRANCE	FRA					EDU			1	040	040	04	1	1.0	4	1	4	3.66492146596859	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824203000	https://www.armenpress.am/eng/news/1090885/
1060034301	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								FRAEDU	FRANCE	FRA					EDU			1	040	040	04	1	1.0	4	1	4	3.66492146596859	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824203000	https://www.armenpress.am/eng/news/1090885/
1060034302	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	017	017	01	1	0.0	10	1	10	2.27587571739561	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034303	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	050	050	05	1	3.5	10	1	10	2.27587571739561	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034304	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			0	054	054	05	1	6.0	10	1	10	2.27587571739561	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	4	Syunik, Syunik', Armenia	AM	AM08	4928	39.2079	46.4825	-2325425	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034305	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	054	054	05	1	6.0	2	1	2	2.27587571739561	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034306	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								IGOEUREEC	THE EUROPEAN UNION	EUR	EEC				IGO			1	054	054	05	1	6.0	8	1	8	2.27587571739561	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090770/
1060034307	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								LEG	CONGRESS						LEG			1	100	100	10	3	-5.0	10	1	10	-1.61290322580645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090866/
1060034308	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								LEG	CONGRESS						LEG			1	100	100	10	3	-5.0	8	1	8	-1.61290322580645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824203000	https://www.armenpress.am/eng/news/1090866/
1060034309	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								LEG	CONGRESS						LEG			1	100	100	10	3	-5.0	2	1	2	-1.61290322580645	4	Artsakh, Azerbaijan (general), Azerbaijan	AJ	AJ00	147321	40	46.5833	335527	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824203000	https://www.armenpress.am/eng/news/1090866/
1060034310	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								MED	JOURNALIST						MED			1	046	046	04	1	7.0	3	1	3	0	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090799/
1060034311	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								MED	JOURNALIST						MED			1	046	046	04	1	7.0	2	1	2	0	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	1	Czech Republic	EZ	EZ		49.75	15	EZ	20220824203000	https://www.armenpress.am/eng/news/1090799/
1060034312	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								NOR	NORWAY	NOR								1	173	173	17	4	-5.0	6	1	6	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Norway	NO	NO		62	10	NO	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034313	20220824	202208	2022	2022.6411	ARM	YEREVAN	ARM								NOR	NORWAY	NOR								1	173	173	17	4	-5.0	4	1	4	3.59712230215827	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Spain	SP	SP		40	-4	SP	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090818/
1060034314	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								SYR	SYRIA	SYR								1	030	030	03	1	4.0	2	1	2	-1.71990171990172	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090838/
1060034315	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								SYR	SYRIA	SYR								1	030	030	03	1	4.0	1	1	1	-1.71990171990172	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090838/
1060034316	20220824	202208	2022	2022.6411	ARM	ARMENIAN	ARM								TUR	TURKEY	TUR								1	030	030	03	1	4.0	3	1	3	-1.71990171990172	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Ankara, Ankara, Turkey	TU	TU68	27516	39.9272	32.8644	-735338	4	Damascus, Dimashq, Syria	SY	SY13	26324	33.5	36.3	-2541260	20220824203000	https://www.armenpress.am/eng/news/1090838/
1060034317	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	2.55102040816327	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	United States	US	US		39.828175	-98.5795	US	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090785/
1060034318	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								USA	UNITED STATES	USA								1	040	040	04	1	1.0	2	1	2	2.55102040816327	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824203000	https://www.armenpress.am/eng/news/1090785/
1060034319	20220824	202208	2022	2022.6411	ARM	ARMENIA	ARM								USA	UNITED STATES	USA								0	051	051	05	1	3.4	4	1	4	2.55102040816327	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824203000	https://www.armenpress.am/eng/news/1090785/
1060034320	20220824	202208	2022	2022.6411	ARMGOV	ARMENIA	ARM					GOV			ARM	ARMENIA	ARM								1	010	010	01	1	0.0	6	1	6	3.25630473778622	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090869/
1060034321	20220824	202208	2022	2022.6411	ARMGOV	ARMENIAN	ARM					GOV			FRAEDU	FRENCH	FRA					EDU			1	040	040	04	1	1.0	6	1	6	3.66492146596859	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824203000	https://www.armenpress.am/eng/news/1090885/
1060034322	20220824	202208	2022	2022.6411	ARMGOV	ARMENIAN	ARM					GOV			FRAEDU	FRENCH	FRA					EDU			1	040	040	04	1	1.0	6	1	6	3.66492146596859	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824203000	https://www.armenpress.am/eng/news/1090885/
1060034323	20220824	202208	2022	2022.6411	ARMLEG	ARMENIA	ARM					LEG													1	010	010	01	1	0.0	5	1	5	2.34375	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	0								4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090855/
1060034324	20220824	202208	2022	2022.6411	ARMLEG	ARMENIA	ARM					LEG			LEG	PARLIAMENT						LEG			1	010	010	01	1	0.0	5	1	5	2.34375	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090855/
1060034325	20220824	202208	2022	2022.6411	ARMMED	ARMENIA	ARM					MED			ARM	ARMENIAN	ARM								1	046	046	04	1	7.0	5	1	5	0	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090799/
1060034326	20220824	202208	2022	2022.6411	ARMMIL	ARMENIA	ARM					MIL			GOV	AMBASSADOR						GOV			1	043	043	04	1	2.8	5	1	5	3.47222222222222	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090829/
1060034327	20220824	202208	2022	2022.6411	ARMMIL	ARMENIA	ARM					MIL			GOV	AMBASSADOR						GOV			1	043	043	04	1	2.8	3	1	3	3.47222222222222	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Russia	RS	RS		60	100	RS	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	20220824203000	https://www.armenpress.am/eng/news/1090829/
1060034328	20220824	202208	2022	2022.6411	ARMMIL	ARMENIA	ARM					MIL			GOV	AMBASSADOR						GOV			1	043	043	04	1	2.8	2	1	2	3.47222222222222	4	Yerevan, Yerevan*, Armenia	AM	AM11	4936	40.1811	44.5136	-2325645	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	20220824203000	https://www.armenpress.am/eng/news/1090829/
