1059944735	20220817	202208	2022	2022.6219	LEG	SENATE PRESIDENT						LEG			PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	2	1	2	-3.95833333333334	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824091500	https://mb.com.ph/2022/08/24/zubiri-commends-pnp-for-arresting-2-men-who-tried-to-extort-money-from-him/
1059944736	20220817	202208	2022	2022.6219	LEG	SENATE PRESIDENT						LEG			PHL	PHILIPPINE	PHL								1	173	173	17	4	-5.0	6	1	6	-3.95833333333334	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	San Pablo, San Pablo, Philippines	RP	RPF7	24234	14.0683	121.326	-2450840	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824091500	https://mb.com.ph/2022/08/24/zubiri-commends-pnp-for-arresting-2-men-who-tried-to-extort-money-from-him/
1059944737	20220817	202208	2022	2022.6219	LEG	SENATE PRESIDENT						LEG			PHLCOP	PHILIPPINE	PHL					COP			1	051	051	05	1	3.4	6	1	6	-3.95833333333334	4	Siquijor, Siquijor, Philippines	RP	RP69	24255	9.2142	123.515	-2453627	4	Siquijor, Siquijor, Philippines	RP	RP69	24255	9.2142	123.515	-2453627	4	Siquijor, Siquijor, Philippines	RP	RP69	24255	9.2142	123.515	-2453627	20220824091500	https://mb.com.ph/2022/08/24/zubiri-commends-pnp-for-arresting-2-men-who-tried-to-extort-money-from-him/
1059944738	20220817	202208	2022	2022.6219	PHLLEG	PHILIPPINE	PHL					LEG			PHL	PHILIPPINE	PHL								1	051	051	05	1	3.4	2	1	2	-3.95833333333334	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824091500	https://mb.com.ph/2022/08/24/zubiri-commends-pnp-for-arresting-2-men-who-tried-to-extort-money-from-him/
1059944739	20220817	202208	2022	2022.6219	PHLLEG	PHILIPPINE	PHL					LEG			PHL	PHILIPPINE	PHL								1	173	173	17	4	-5.0	2	1	2	-3.95833333333334	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	4	San Pablo, San Pablo, Philippines	RP	RPF7	24234	14.0683	121.326	-2450840	4	Philippine, Benguet, Philippines	RP	RP10	24213	16.45	120.55	-2445611	20220824091500	https://mb.com.ph/2022/08/24/zubiri-commends-pnp-for-arresting-2-men-who-tried-to-extort-money-from-him/
1059944740	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								IRL	IRELAND	IRL								1	172	172	17	4	-5.0	2	1	2	0.17825311942959	3	Old Port, Maine, United States	US	USME	ME005	43.657	-70.2489	1913281	3	Old Port, Maine, United States	US	USME		43.657	-70.2489	1913281	1	Ireland	EI	EI		53	-8	EI	20220824091500	https://www.pressherald.com/2022/08/24/the-wrap-new-latin-american-bar-and-restaurant-opens-in-old-port/
1059944741	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								IRL	IRELAND	IRL								1	172	172	17	4	-5.0	2	1	2	0.17825311942959	3	Old Port, Maine, United States	US	USME	ME005	43.657	-70.2489	1913281	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824091500	https://www.pressherald.com/2022/08/24/the-wrap-new-latin-american-bar-and-restaurant-opens-in-old-port/
1059944742	20220817	202208	2022	2022.6219	USA	UNITED STATES	USA								IRL	IRELAND	IRL								1	172	172	17	4	-5.0	2	1	2	0.17825311942959	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220824091500	https://www.pressherald.com/2022/08/24/the-wrap-new-latin-american-bar-and-restaurant-opens-in-old-port/
1059944743	20220823	202208	2022	2022.6384											NGOBUSMED	INTERNATIONAL ADVERTISING ASSOCIATION						NGO	BUS	MED	1	042	042	04	1	1.9	4	1	4	7.59493670886076	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824091500	https://www.adgully.com/celebrating-excellence-at-the-seventh-edition-of-indiaa-awards-in-mumbai-121811.html
1059944744	20220823	202208	2022	2022.6384											PTY	PRESIDENTIAL CANDIDATE									1	043	043	04	1	2.8	6	1	6	-1.01010101010101	0								4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944745	20220823	202208	2022	2022.6384	EDU	UNIVERSITY						EDU													0	010	010	01	1	0.0	1	1	1	-6.66666666666667	1	Thailand	TH	TH		15	100	TH	0								1	Thailand	TH	TH		15	100	TH	20220824091500	https://www.thaipbsworld.com/protest-groups-vow-to-return-wednesday-to-press-for-pms-resignation/
1059944746	20220823	202208	2022	2022.6384	ERI	ERITREA	ERI																		0	015	015	01	1	0.0	1	1	1	-5.80720092915215	1	Eritrea	ER	ER		15	39	ER	0								4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944747	20220823	202208	2022	2022.6384	ERI	ERITREA	ERI																		0	190	190	19	4	-10.0	1	1	1	-5.80720092915215	1	Eritrea	ER	ER		15	39	ER	0								4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944748	20220823	202208	2022	2022.6384	ERI	ERITREA	ERI								GBR	SHEFFIELD	GBR								0	015	015	01	1	0.0	1	1	1	-5.80720092915215	1	Eritrea	ER	ER		15	39	ER	1	Eritrea	ER	ER		15	39	ER	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944749	20220823	202208	2022	2022.6384	ERI	ERITREA	ERI								GBR	SHEFFIELD	GBR								0	190	190	19	4	-10.0	1	1	1	-5.80720092915215	1	Eritrea	ER	ER		15	39	ER	1	Eritrea	ER	ER		15	39	ER	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944750	20220823	202208	2022	2022.6384	GBR	SHEFFIELD	GBR																		0	015	015	01	1	0.0	3	1	3	-5.80720092915215	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	0								1	Eritrea	ER	ER		15	39	ER	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944751	20220823	202208	2022	2022.6384	GBR	SHEFFIELD	GBR																		1	015	015	01	1	0.0	3	1	3	-5.80720092915215	1	Eritrea	ER	ER		15	39	ER	0								1	Eritrea	ER	ER		15	39	ER	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944752	20220823	202208	2022	2022.6384	GBR	SHEFFIELD	GBR																		0	190	190	19	4	-10.0	3	1	3	-5.80720092915215	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	0								1	Eritrea	ER	ER		15	39	ER	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944753	20220823	202208	2022	2022.6384	GBR	BIRMINGHAM	GBR								ERI	ERITREA	ERI								0	173	173	17	4	-5.0	1	1	1	-5.80720092915215	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	1	Eritrea	ER	ER		15	39	ER	4	Stoke-On-Trent, Stoke-on-Trent, United Kingdom	UK	UKN4	40131	53	-2.18333	-2608811	20220824091500	https://www.dailymail.co.uk/news/article-11140829/Jilted-knifeman-26-stabbed-friend-death-rejected-jailed-21-years.html
1059944754	20220823	202208	2022	2022.6384	IND	MUMBAI	IND								NGOBUSMED	INTERNATIONAL ADVERTISING ASSOCIATION						NGO	BUS	MED	1	042	042	04	1	1.9	6	1	6	7.59493670886076	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824091500	https://www.adgully.com/celebrating-excellence-at-the-seventh-edition-of-indiaa-awards-in-mumbai-121811.html
1059944755	20220823	202208	2022	2022.6384	MYSELI	MALAYSIAN	MYS					ELI			MYS	MALAYSIA	MYS								1	051	051	05	1	3.4	6	1	6	-1.64383561643835	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	1	Malaysia	MY	MY		2.5	112.5	MY	20220824091500	https://sea.mashable.com/life/21210/petition-calls-for-msian-king-to-deny-najib-of-any-royal-pardon-during-jail-term
1059944756	20220823	202208	2022	2022.6384	NGA	NIGERIA	NGA								PTY	PRESIDENTIAL CANDIDATE									1	043	043	04	1	2.8	4	1	4	-1.01010101010101	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944757	20220823	202208	2022	2022.6384	NGOBUSMED	INTERNATIONAL ADVERTISING ASSOCIATION						NGO	BUS	MED											1	043	043	04	1	2.8	4	1	4	7.59493670886076	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824091500	https://www.adgully.com/celebrating-excellence-at-the-seventh-edition-of-indiaa-awards-in-mumbai-121811.html
1059944758	20220823	202208	2022	2022.6384	NGOBUSMED	INTERNATIONAL ADVERTISING ASSOCIATION						NGO	BUS	MED	IND	MUMBAI	IND								1	043	043	04	1	2.8	6	1	6	7.59493670886076	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824091500	https://www.adgully.com/celebrating-excellence-at-the-seventh-edition-of-indiaa-awards-in-mumbai-121811.html
1059944759	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE																			1	042	042	04	1	1.9	6	1	6	-1.01010101010101	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	0								4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944760	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE									NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	-1.01010101010101	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944761	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE									NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	-1.01010101010101	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944762	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE									NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	-1.01010101010101	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944763	20220823	202208	2022	2022.6384	PTY	PRESIDENTIAL CANDIDATE									NGA	NIGERIA	NGA								1	042	042	04	1	1.9	1	1	1	-1.01010101010101	4	Tinubu, Lagos, Nigeria	NI	NI05	191300	6.51667	3.36667	-2027738	4	Middle Belt, Nigeria (general), Nigeria	NI	NI00	191192	8	8	-2019662	4	Buhari, Kano, Nigeria	NI	NI29	191078	11.4148	8.25082	-2008713	20220824091500	https://www.vanguardngr.com/2022/08/2023-peter-obi-meets-ayo-adebanjo/
1059944764	20220824	202208	2022	2022.6411											AFR	AFRICA	AFR								1	042	042	04	1	1.9	10	1	10	3.71621621621621	0								1	Malawi	MI	MI		-13.5	34	MI	1	Malawi	MI	MI		-13.5	34	MI	20220824091500	https://african.business/2022/08/apo-newsfeed/sri-lanka-high-commissioner-moragoda-interacts-with-african-envoys-concurrently-accredited-to-sri-lanka/
1059944765	20220824	202208	2022	2022.6411											AGO	ANGOLAN	AGO								1	043	043	04	1	2.8	8	1	8	-2.19224283305227	0								4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	4	Luanda, Luanda, Angola	AO	AO10	18585	-8.83833	13.2344	-2866283	20220824091500	https://www.theeastafrican.co.ke/tea/rest-of-africa/angolans-head-to-polls-in-tight-race-3924750
1059944766	20220824	202208	2022	2022.6411											ARE	UNITED ARAB EMIRATES	ARE								1	051	051	05	1	3.4	4	1	4	4	0								4	Dubai Courts, Dubayy, United Arab Emirates	AE	AE03	28575	25.2484	55.3214	11413289	4	Dubai Courts, Dubayy, United Arab Emirates	AE	AE03	28575	25.2484	55.3214	11413289	20220824091500	https://menafn.com/1104746630/Dubai-Govt-Charity-Initiative-Helps-Pay-Off-Dh141000-In-Debts-For-Defaulters
1059944767	20220824	202208	2022	2022.6411											AUS	MURRAY	AUS								1	112	112	11	3	-2.0	10	1	10	-11.5768463073853	0								0								0								20220824091500	https://www.paducahsun.com/news/frymire-pleads-to-assault-for-using-mace-at-murray-protest/article_fe99d884-f0d7-50c8-8d70-d80c0a9d5023.html
1059944768	20220824	202208	2022	2022.6411											AZE	AZERBAIJAN	AZE								1	042	042	04	1	1.9	6	1	6	4.91803278688525	0								1	Kazakhstan	KZ	KZ		48	68	KZ	1	Kazakhstan	KZ	KZ		48	68	KZ	20220824091500	https://akipress.com/news:676698:Kassym-Zhomart_Toqaev_arrives_on_official_visit_to_Azerbaijan/
1059944769	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	1	1	1	2.02156334231806	0								4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	4	Gurgaon, Haryana, India	IN	IN10	17657	28.4667	77.0333	-2096897	20220824091500	https://www.printweek.in/News/poetry-publishers-at-gurugram-lit-fest-56533
1059944770	20220824	202208	2022	2022.6411											BGD	BANGLADESH	BGD								1	043	043	04	1	2.8	4	1	4	2.02156334231806	0								1	Bangladesh	BG	BG		24	90	BG	1	Bangladesh	BG	BG		24	90	BG	20220824091500	https://www.printweek.in/News/poetry-publishers-at-gurugram-lit-fest-56533
1059944771	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	036	036	03	1	4.0	10	1	10	3.79746835443038	0								4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	4	Mumbai, Maharashtra, India	IN	IN16	70184	18.975	72.8258	-2092174	20220824091500	https://www.adgully.com/datamatixx-2022-unleashing-the-endless-possibilities-of-omni-channel-strategies-121799.html
1059944772	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	040	040	04	1	1.0	5	1	5	2.31788079470199	0								4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	4	Lucknow, Uttar Pradesh, India	IN	IN36	17941	26.85	80.9167	-2102835	20220824091500	https://www.adgully.com/zee-digital-to-host-2nd-edition-of-msme-national-summit-awards-2022-121803.html
1059944773	20220824	202208	2022	2022.6411											BUS	INDUSTRY						BUS			1	042	042	04	1	1.9	3	1	3	0.43859649122807	0								4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Tarbes, Midi-Pyrées, France	FR	FRB3	16302	43.2333	0.083333	-1472095	20220824091500	https://news.topwirenews.com/2022/08/24/whistleblowers-in-germany-for-the-worlds-first-hydrogen-train-fleet-afr/
1059944774	20220824	202208	2022	2022.6411											BUS	COMPANY						BUS			0	042	042	04	1	1.9	8	1	8	2.10355987055016	0								1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824091500	https://campaignbrief.com/amperity-strengthens-apac-presence-with-new-australian-office-headed-by-billy-loizou/
