1059980972	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB													1	1821	182	18	4	-9.0	10	1	10	-3.1936127744511	2	Montana, United States	US	USMT		46.9048	-110.326	MT	0								2	Montana, United States	US	USMT		46.9048	-110.326	MT	20220824134500	https://legalnewsline.com/stories/630702110-court-says-sexual-assault-of-dui-suspect-not-outside-scope-of-employment
1059980973	20220824	202208	2022	2022.6411	LAB	EMPLOYEE						LAB			ARE	DUBAI	ARE								1	043	043	04	1	2.8	10	1	10	7.2463768115942	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824134500	https://gulfnews.com/uae/dewa-honours-successful-emirati-women-leaders-1.90097909
1059980974	20220824	202208	2022	2022.6411	LEG	SENATOR						LEG													1	010	010	01	1	0.0	6	1	6	-0.62630480167015	2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	0								2	Wyoming, United States	US	USWY		42.7475	-107.209	WY	20220824134500	https://decrypt.co/108126/republican-representative-boebert-failed-disclose-eight-crypto-trades-2021
1059980975	20220824	202208	2022	2022.6411	LEG	CONGRESS						LEG													0	070	070	07	2	7.0	6	1	6	0.79129574678536	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824134500	https://www.alligator.org/article/2022/08/danielle-hawk-will-face-incumbent-kat-cammack
1059980976	20220824	202208	2022	2022.6411	LEG	CONGRESS						LEG													0	120	120	12	3	-4.0	6	1	6	0.79129574678536	2	Florida, United States	US	USFL		27.8333	-81.717	FL	0								2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824134500	https://www.alligator.org/article/2022/08/danielle-hawk-will-face-incumbent-kat-cammack
1059980977	20220824	202208	2022	2022.6411	LEG	CONGRESS						LEG			GOV	GOVERNMENT						GOV			0	033	033	03	1	5.2	10	1	10	-1.54373927958834	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220824134500	https://santamariatimes.com/opinion/guest/congress-must-act-to-ensure-vital-pharmacy-health-services-for-older-americans-guest-commentary/article_7611e8aa-5040-5b4b-a35a-47b89969bd49.html
1059980978	20220824	202208	2022	2022.6411	LEG	LEGISLATURE						LEG			GOV	GOVERNMENT						GOV			0	050	050	05	1	3.5	5	1	5	-0.90439276485788	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	2	Oregon, United States	US	USOR		44.5672	-122.127	OR	20220824134500	https://www.bluemountaineagle.com/news/drazan-makes-case-for-governorship/article_671392bc-2239-11ed-bc91-efa557fd180c.html
1059980979	20220824	202208	2022	2022.6411	LTU	LITHUANIA	LTU																		0	010	010	01	1	0.0	4	1	4	-1.75685172171469	1	Lithuania	LH	LH		56	24	LH	0								1	Lithuania	LH	LH		56	24	LH	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980980	20220824	202208	2022	2022.6411	LTU	LITHUANIAN	LTU								JEWCVL	JEWISH				JEW		CVL			1	042	042	04	1	1.9	7	1	7	-3.06748466257668	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	4	Vilnius, Vilniaus Apskritis, Lithuania	LH	LH65	19171	54.6833	25.3167	-2620663	1	Russia	RS	RS		60	100	RS	20220824134500	https://www.israelnationalnews.com/news/358676
1059980981	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA																		0	010	010	01	1	0.0	4	1	4	-1.75685172171469	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980982	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA																		1	081	081	08	2	5.0	2	1	2	-6.27615062761506	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20220824134500	https://www.walesonline.co.uk/news/wales-news/modern-slavery-forced-labour-wales-24842643
1059980983	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA																		1	173	173	17	4	-5.0	4	1	4	-6.27615062761506	1	Latvia	LG	LG		57	25	LG	0								1	Latvia	LG	LG		57	25	LG	20220824134500	https://www.walesonline.co.uk/news/wales-news/modern-slavery-forced-labour-wales-24842643
1059980984	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA								EUR	EUROPE	EUR								0	020	020	02	1	3.0	1	1	1	-1.75685172171469	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	1	Germany	GM	GM		51.5	10.5	GM	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980985	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA								EUR	EUROPE	EUR								0	020	020	02	1	3.0	1	1	1	-1.75685172171469	1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980986	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA								GBR	UNITED KINGDOM	GBR								1	020	020	02	1	3.0	1	1	1	-1.75685172171469	1	Latvia	LG	LG		57	25	LG	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	4	Newport, Newport, United Kingdom	UK	UKY6	40181	51.5833	-2.98333	-2604041	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980987	20220824	202208	2022	2022.6411	LVA	LATVIA	LVA								GBR	UNITED KINGDOM	GBR								1	173	173	17	4	-5.0	1	1	1	-1.75685172171469	1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	1	Latvia	LG	LG		57	25	LG	20220824134500	https://www.bbc.com/news/uk-wales-62632177
1059980988	20220824	202208	2022	2022.6411	MED	WEBSITE						MED													1	010	010	01	1	0.0	10	1	10	-9.40170940170944	4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	0								4	Edinburgh, Edinburgh, City of, United Kingdom	UK	UKU8	40173	55.95	-3.2	-2595386	20220824134500	https://www.wxow.com/townnews/show/making-a-murderer-turns-into-musical-at-scotland-festival/article_3be531e7-cd0e-549b-a1d7-9b7954e37be7.html
1059980989	20220824	202208	2022	2022.6411	MED	WEBSITE						MED													1	017	017	01	1	0.0	6	1	6	1.20879120879121	1	United States	US	US		39.828175	-98.5795	US	0								1	United States	US	US		39.828175	-98.5795	US	20220824134500	https://www.kgmo.com/news/one-year-gone-the-rolling-stones-charlie-watts-remembered/
1059980990	20220824	202208	2022	2022.6411	MED	WEBSITE						MED													0	043	043	04	1	2.8	8	1	8	-2.10593490746649	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824134500	https://www.972mag.com/mizrahi-graves-yemenite-israel/
1059980991	20220824	202208	2022	2022.6411	MED	WRITER						MED													0	110	110	11	3	-2.0	10	1	10	5.15933232169955	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20220824134500	https://timesofmalta.com/articles/view/creative-writing-breathing-life-ideas.976097
1059980992	20220824	202208	2022	2022.6411	MED	BLOG						MED													1	130	130	13	3	-4.4	10	1	10	0.61728395061729	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824134500	https://www.mcknights.com/news/oig-to-audit-nursing-homes-use-of-related-parties/
1059980993	20220824	202208	2022	2022.6411	MED	WEBSITE						MED													0	181	181	18	4	-9.0	8	1	8	-2.10593490746649	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	0								4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824134500	https://www.972mag.com/mizrahi-graves-yemenite-israel/
1059980994	20220824	202208	2022	2022.6411	MED	MEDIA						MED			BUS	COMPANY						BUS			1	0841	084	08	2	7.0	10	1	10	0.39761431411531	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824134500	https://thechronicle.com.gh/why-nla-terminated-contract-with-gtv/
1059980995	20220824	202208	2022	2022.6411	MED	JOURNALIST						MED			CAN	CANADA	CAN								1	090	090	09	2	-2.0	4	1	4	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059980996	20220824	202208	2022	2022.6411	MED	WRITER						MED			DEU	BERLIN	DEU								1	042	042	04	1	1.9	10	1	10	-0.94228504122497	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	https://www.thehindu.com/books/suspended-in-the-present-review-of-amit-chaudhuris-new-book-sojourn/article65786659.ece
1059980997	20220824	202208	2022	2022.6411	MED	MEDIA						MED			GHA	GHANA	GHA								1	010	010	01	1	0.0	2	1	2	0.39761431411531	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824134500	https://thechronicle.com.gh/why-nla-terminated-contract-with-gtv/
1059980998	20220824	202208	2022	2022.6411	MED	MEDIA						MED			GOV	DIRECTOR GENERAL						GOV			1	010	010	01	1	0.0	2	1	2	0.39761431411531	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	1	Ghana	GH	GH		8	-2	GH	20220824134500	https://thechronicle.com.gh/why-nla-terminated-contract-with-gtv/
1059980999	20220824	202208	2022	2022.6411	MED	SPOKESMAN						MED			GOV	CABINET						GOV			1	080	080	08	2	5.0	10	1	10	-0.82191780821918	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220824134500	https://www.thephuketnews.com/prayut-suspended-prawit-now-acting-pm-85350.php
1059981000	20220824	202208	2022	2022.6411	MED	JOURNALIST						MED			GOV	MINIST OF JUSTICE						GOV			1	090	090	09	2	-2.0	6	1	6	0	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981001	20220824	202208	2022	2022.6411	MED	JOURNALIST						MED			GOV	MINIST OF JUSTICE						GOV			1	090	090	09	2	-2.0	4	1	4	0	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981002	20220824	202208	2022	2022.6411	MED	JOURNALIST						MED			GOV	MINIST OF JUSTICE						GOV			1	090	090	09	2	-2.0	2	1	2	0	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981003	20220824	202208	2022	2022.6411	MED	JOURNALIST						MED			GOV	MINIST OF JUSTICE						GOV			1	090	090	09	2	-2.0	8	1	8	0	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981004	20220824	202208	2022	2022.6411	MED	MEDIA						MED			GOV	ADMINISTRATION						GOV			0	112	112	11	3	-2.0	6	1	6	-4.81253497481813	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824134500	https://www.foxnews.com/politics/florida-gov-desantis-targeted-false-viral-claims-2024-speculation
1059981005	20220824	202208	2022	2022.6411	MED	TELECOM						MED			IND	CHANDIGARH	IND								1	084	084	08	2	7.0	4	1	4	1.26903553299492	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824134500	https://www.businesstoday.in/technology/story/jio-5g-jiophone-5g-expected-to-launch-on-august-29-345514-2022-08-24
1059981006	20220824	202208	2022	2022.6411	MED	TELECOM						MED			IND	DELHI	IND								1	084	084	08	2	7.0	6	1	6	1.26903553299492	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824134500	https://www.businesstoday.in/technology/story/jio-5g-jiophone-5g-expected-to-launch-on-august-29-345514-2022-08-24
1059981007	20220824	202208	2022	2022.6411	MED	MAGAZINE						MED			ISR	ISRAEL	ISR								0	040	040	04	1	1.0	3	1	3	-2.10593490746649	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824134500	https://www.972mag.com/mizrahi-graves-yemenite-israel/
1059981008	20220824	202208	2022	2022.6411	MED	WEBSITE						MED			ISR	ISRAEL	ISR								0	043	043	04	1	2.8	2	1	2	-2.10593490746649	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824134500	https://www.972mag.com/mizrahi-graves-yemenite-israel/
1059981009	20220824	202208	2022	2022.6411	MED	WEBSITE						MED			ISR	ISRAEL	ISR								0	181	181	18	4	-9.0	2	1	2	-2.10593490746649	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	4	Jerusalem, Israel (general), Israel	IS	IS00	18315	31.7667	35.2333	-797092	20220824134500	https://www.972mag.com/mizrahi-graves-yemenite-israel/
1059981010	20220824	202208	2022	2022.6411	MED	MEDIA						MED			MEDLAB	MEDIA						MED	LAB		1	010	010	01	1	0.0	5	1	5	-4.11861614497529	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824134500	https://www.article19.org/resources/war-in-ukraine-safety-of-journalists-media/
1059981011	20220824	202208	2022	2022.6411	MED	COLUMNIST						MED			USA	WISCONSIN	USA								1	030	030	03	1	4.0	3	1	3	3.2258064516129	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824134500	https://madison.com/article_35333614-4d95-5f6b-970e-797342e4062e.html
1059981012	20220824	202208	2022	2022.6411	MED	PUBLISHER						MED			USA	UNITED STATES	USA								0	112	112	11	3	-2.0	4	1	4	-4.81253497481813	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824134500	https://www.foxnews.com/politics/florida-gov-desantis-targeted-false-viral-claims-2024-speculation
1059981013	20220824	202208	2022	2022.6411	MED	MEDIA						MED			USA	FLORIDA	USA								1	190	190	19	4	-10.0	10	1	10	-4.81253497481813	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	2	Florida, United States	US	USFL		27.8333	-81.717	FL	20220824134500	https://www.foxnews.com/politics/florida-gov-desantis-targeted-false-viral-claims-2024-speculation
1059981014	20220824	202208	2022	2022.6411	MED	SPOKESMAN						MED			USAMED	REUTERS	USA					MED			1	010	010	01	1	0.0	10	1	10	-4.14507772020726	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	1	Congo	CF	CF		-1	15	CF	20220824134500	https://www.voanews.com/a/ebola-vaccinations-in-east-congo-to-start-on-thursday-after-new-case-/6714506.html
1059981015	20220824	202208	2022	2022.6411	MEDLAB	MEDIA						MED	LAB												1	010	010	01	1	0.0	10	1	10	-4.11861614497529	1	Ukraine	UP	UP		49	32	UP	0								1	Ukraine	UP	UP		49	32	UP	20220824134500	https://www.article19.org/resources/war-in-ukraine-safety-of-journalists-media/
1059981016	20220824	202208	2022	2022.6411	MEDLEG	MEDIA						MED	LEG		DEU	GERMANY	DEU								1	010	010	01	1	0.0	6	1	6	0	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981017	20220824	202208	2022	2022.6411	MEDLEG	MEDIA						MED	LEG		DEU	GERMANY	DEU								1	010	010	01	1	0.0	4	1	4	0	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981018	20220824	202208	2022	2022.6411	MEDLEG	MEDIA						MED	LEG		DEUGOV	BERLIN	DEU					GOV			1	010	010	01	1	0.0	12	1	12	0	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981019	20220824	202208	2022	2022.6411	MEDLEG	MEDIA						MED	LEG		DEUGOV	BERLIN	DEU					GOV			1	010	010	01	1	0.0	8	1	8	0	1	Canada	CA	CA		60	-96	CA	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	1	Canada	CA	CA		60	-96	CA	20220824134500	http://www.msn.com/en-us/news/world/germany-tightens-covid-rules-for-travel-during-fall-winter/ar-AA112XXz
1059981020	20220824	202208	2022	2022.6411	MIL	LIEUTENANT						MIL													1	010	010	01	1	0.0	10	1	10	-4.48717948717949	3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	0								3	Dallas, Texas, United States	US	USTX	TX113	32.7831	-96.8067	1380944	20220824134500	https://www.khou.com/article/news/crime/catalytic-converter-theft-investigation-underway-at-home-in-fresno-area/285-84f4db4e-61b9-4928-a1a9-e0fa4147052a
1059981021	20220824	202208	2022	2022.6411	MIL	COMMANDER						MIL													0	013	013	01	1	0.4	6	1	6	0.65359477124183	5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	0								5	Hampshire, Hampshire, United Kingdom	UK	UKF2	40112	51.0833	-1.16667	-2598067	20220824134500	https://www.her.ie/news/missing-student-nurse-owami-davies-found-alive-and-well-562736
1059981022	20220824	202208	2022	2022.6411	MIL	DEFENCE FORCE						MIL													0	112	112	11	3	-2.0	5	1	5	-3.1496062992126	1	Sri Lanka	CE	CE		7	81	CE	0								1	Sri Lanka	CE	CE		7	81	CE	20220824134500	https://www.wionews.com/india-news/indias-large-scale-support-for-sri-lanka-is-not-feasible-and-must-be-cautious-ex-indian-high-commissioner-509812
1059981023	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			COL	COLOMBIA	COL								1	190	190	19	4	-10.0	10	1	10	-7.59162303664922	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	1	Colombia	CO	CO		4	-72	CO	20220824134500	https://www.ghanaiantimes.com.gh/colombian-police-officers-held-over-killing-of-youths/
1059981024	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			IRN	IRAN	IRN								0	111	111	11	3	-2.0	8	1	8	-9.69899665551844	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824134500	http://www.msn.com/en-us/news/politics/iran-s-state-terrorism-and-an-american-policy-of-deterrence/ar-AA112Q2L
1059981025	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			IRN	IRAN	IRN								0	111	111	11	3	-2.0	2	1	2	-9.69899665551844	1	Iraq	IZ	IZ		33	44	IZ	1	Iraq	IZ	IZ		33	44	IZ	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824134500	http://www.msn.com/en-us/news/politics/iran-s-state-terrorism-and-an-american-policy-of-deterrence/ar-AA112Q2L
1059981026	20220824	202208	2022	2022.6411	MIL	MAJOR GENERAL						MIL			SYR	SYRIA	SYR								1	194	194	19	4	-10.0	3	1	3	-6.74603174603174	1	Russia	RS	RS		60	100	RS	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20220824134500	https://www.tasnimnews.com/en/news/2022/08/24/2763252/russian-jets-target-militants-positions-in-syria-s-idlib
1059981027	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			SYR	SYRIA	SYR								1	195	195	19	4	-10.0	5	1	5	-2.74725274725275	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824134500	https://justthenews.com/world/us-hits-iranian-linked-targets-syria-airstrikes-response-drone-attacks-pentagon
1059981028	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			SYR	SYRIA	SYR								1	195	195	19	4	-10.0	2	1	2	-2.74725274725275	1	Iraq	IZ	IZ		33	44	IZ	1	Iran	IR	IR		32	53	IR	1	Iran	IR	IR		32	53	IR	20220824134500	https://justthenews.com/world/us-hits-iranian-linked-targets-syria-airstrikes-response-drone-attacks-pentagon
1059981029	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			SYR	SYRIA	SYR								1	195	195	19	4	-10.0	1	1	1	-2.74725274725275	1	Iraq	IZ	IZ		33	44	IZ	1	Iran	IR	IR		32	53	IR	1	Iraq	IZ	IZ		33	44	IZ	20220824134500	https://justthenews.com/world/us-hits-iranian-linked-targets-syria-airstrikes-response-drone-attacks-pentagon
1059981030	20220824	202208	2022	2022.6411	MIL	MAJOR GENERAL						MIL			UAF	TERRORIST						UAF			1	194	194	19	4	-10.0	1	1	1	-6.74603174603174	1	Russia	RS	RS		60	100	RS	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	4	Latakia, Al Ladhiqiyah, Syria	SY	SY02	26369	35.5148	35.7768	-2538325	20220824134500	https://www.tasnimnews.com/en/news/2022/08/24/2763252/russian-jets-target-militants-positions-in-syria-s-idlib
1059981031	20220824	202208	2022	2022.6411	MIL	MILITARY						MIL			UKR	UKRAINE	UKR								0	010	010	01	1	0.0	1	1	1	-7.06713780918728	1	Ukraine	UP	UP		49	32	UP	4	Kremlin, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	1	Ukraine	UP	UP		49	32	UP	20220824134500	https://www.startribune.com/ex-mayor-arrested-on-charges-of-discrediting-russian-army/600200726/
1059981032	20220824	202208	2022	2022.6411	MIL	CAPTAIN						MIL			USA	MICHIGAN	USA								1	046	046	04	1	7.0	2	1	2	-1.71673819742489	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	3	Kenosha, Wisconsin, United States	US	USWI	WI059	42.5847	-87.8212	1567416	20220824134500	https://chicago.suntimes.com/2022/8/24/23319268/sizing-coho-southern-lake-michigan-this-year-considering-history
1059981033	20220824	202208	2022	2022.6411	MIL	CAPTAIN						MIL			USA	MICHIGAN	USA								1	046	046	04	1	7.0	6	1	6	-1.71673819742489	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	3	Waukegan, Illinois, United States	US	USIL	IL097	42.3636	-87.8448	420650	20220824134500	https://chicago.suntimes.com/2022/8/24/23319268/sizing-coho-southern-lake-michigan-this-year-considering-history
1059981034	20220824	202208	2022	2022.6411	MIL	CAPTAIN						MIL			USA	MICHIGAN	USA								1	046	046	04	1	7.0	2	1	2	-1.71673819742489	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220824134500	https://chicago.suntimes.com/2022/8/24/23319268/sizing-coho-southern-lake-michigan-this-year-considering-history
1059981035	20220824	202208	2022	2022.6411	MLT	MALTA	MLT																		1	016	016	01	1	-2.0	4	1	4	-10.3591160220994	4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	0								4	Marsascala, Marsaskala, Malta	MT	MT32	19483	35.8669	14.5619	-18853	20220824134500	https://timesofmalta.com/articles/view/three-charged-drug-trafficking-following-valletta-marsa-police-raids.976295
1059981036	20220824	202208	2022	2022.6411	MLT	MALTA	MLT																		0	060	060	06	2	6.0	2	1	2	-10.3591160220994	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20220824134500	https://timesofmalta.com/articles/view/three-charged-drug-trafficking-following-valletta-marsa-police-raids.976295
1059981037	20220824	202208	2022	2022.6411	MLT	MALTA	MLT																		1	125	125	12	3	-5.0	10	1	10	5.15933232169955	4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	0								4	Valletta, Malta (general), Malta	MT	MT00	19479	35.8997	14.5147	-19310	20220824134500	https://timesofmalta.com/articles/view/creative-writing-breathing-life-ideas.976097
1059981038	20220824	202208	2022	2022.6411	MLT	MALTA	MLT																		0	172	172	17	4	-5.0	4	1	4	-5.29327610872675	1	Malta	MT	MT		35.916667	14.433333	MT	0								1	Malta	MT	MT		35.916667	14.433333	MT	20220824134500	https://timesofmalta.com/articles/view/mario-degiorgio-older-brother-alleged-daphne-hitmen-granted-bail.976307
