1060042892	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU													0	040	040	04	1	1.0	2	1	2	-1.51975683890577	2	Maine, United States	US	USME		44.6074	-69.3977	ME	0								2	Maine, United States	US	USME		44.6074	-69.3977	ME	20220824214500	https://www.sunjournal.com/2022/08/24/want-to-borrow-gender-queer-from-your-local-library-you-may-have-to-get-in-line/
1060042893	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													1	042	042	04	1	1.9	2	1	2	4.37956204379562	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	0								3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20220824214500	https://today.duke.edu/2022/08/julian-robertson-benefactor-robertson-scholars-program-dies-age-90
1060042894	20220824	202208	2022	2022.6411	EDU	COLLEGE						EDU													0	042	042	04	1	1.9	10	1	10	1.70068027210884	3	Bishop State Community College, Alabama, United States	US	USAL	AL097	30.6949	-88.0561	143702	0								3	Bishop State Community College, Alabama, United States	US	USAL		30.6949	-88.0561	143702	20220824214500	https://yellowhammernews.com/guests-alabamas-online-students-met-the-covid-challenge-and-took-great-steps-toward-their-future/
1060042895	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													1	056	056	05	1	7.0	4	2	4	-3.17180616740088	1	Israel	IS	IS		31.5	34.75	IS	0								1	Israel	IS	IS		31.5	34.75	IS	20220824214500	https://greensboro.com/news/national/ap-news-summary-at-4-43-p-m-edt/article_0265f767-b653-571a-8df0-c86eef6aa257.html
1060042896	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													1	071	071	07	2	7.4	5	1	5	9.80392156862745	2	Idaho, United States	US	USID		44.2394	-114.51	ID	0								2	Idaho, United States	US	USID		44.2394	-114.51	ID	20220824214500	https://www.ktvb.com/article/news/education/idaho-state-board-of-education-members-back-governor-public-education-fund-special-session/277-00e6b53b-bdb8-4a81-81e2-0b7d192805b2
1060042897	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU													1	125	125	12	3	-5.0	5	1	5	-0.46620046620047	4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	0								4	Kigali, (RW09), Rwanda	RW	RW09	21996	-1.95361	30.0606	-2181358	20220824214500	https://www.businessdailyafrica.com/bd/opinion-analysis/columnists/refine-skills-in-unemployment-war-3925462
1060042898	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													1	173	173	17	4	-5.0	10	1	10	2.55009107468124	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	0								2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824214500	https://www.timesrecordnews.com/story/life/2022/08/24/tinsley-teachers-make-a-difference/65407011007/
1060042899	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			BUS	EMPLOYER						BUS			0	056	056	05	1	7.0	5	1	5	1.85185185185185	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnewyork.com/news/business/money-report/student-loans-have-been-the-soul-crusher-of-dreams-3-ways-debt-forgiveness-can-improve-mental-health-from-a-financial-therapist/3837802/
1060042900	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			CAN	YUKON	CAN								1	012	012	01	1	-0.4	15	1	10	-0.93833780160858	0								0								0								20220824214500	https://www.whitehorsestar.com/News/work-will-pare-flood-risk-enhance-safety-yg
1060042901	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			CVL	COMMUNITY						CVL			0	042	042	04	1	1.9	10	1	10	-1.19647355163728	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824214500	https://www.fox26houston.com/news/university-of-houston-highlighting-citys-resilience-during-hurricane-harvey
1060042902	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			CVL	COMMUNITY						CVL			0	070	070	07	2	7.0	10	2	10	4.01507811553833	0								0								0								20220824214500	https://www.globenewswire.com/news-release/2022/08/24/2504189/0/en/Youth-support-program-helps-students-serving-suspensions-in-Grande-Prairie.html
1060042903	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			LAB	WORKER						LAB			0	056	056	05	1	7.0	5	1	5	1.85185185185185	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnewyork.com/news/business/money-report/student-loans-have-been-the-soul-crusher-of-dreams-3-ways-debt-forgiveness-can-improve-mental-health-from-a-financial-therapist/3837802/
1060042904	20220824	202208	2022	2022.6411	EDU	PROFESSOR						EDU			USA	NEW YORK	USA								1	010	010	01	1	0.0	2	1	2	1.37299771167048	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	3	Manhattan, New York, United States	US	USNY	NY061	40.7834	-73.9662	971945	20220824214500	https://www.timesunion.com/state/article/Day-after-primaries-future-of-election-maps-17395458.php
1060042905	20220824	202208	2022	2022.6411	EDU	ECONOMIST						EDU			USA	THE US	USA								1	036	036	03	1	4.0	10	1	10	-2.0979020979021	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824214500	https://www.fxstreet.com/analysis/aud-usd-forecast-battling-with-the-06900-threshold-202208241933
1060042906	20220824	202208	2022	2022.6411	EDU	PROFESSOR						EDU			USA	NEW YORK	USA								0	070	070	07	2	7.0	20	2	20	-1.18185871484368	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnews.com/pop-culture/pop-culture-news/barnes-noble-policy-limiting-hardcover-stock-disproportionately-hurts-rcna44000
1060042907	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			USA	MINNESOTA	USA								1	173	173	17	4	-5.0	4	1	4	-7.40740740740741	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	2	Minnesota, United States	US	USMN		45.7326	-93.9196	MN	20220824214500	https://y94.com/2022/08/24/bus-driver-charged-with-dwi-after-traffic-stop/
1060042908	20220824	202208	2022	2022.6411	EDU	ECONOMIST						EDU			USACVL	BROOKINGS INSTITUT	USA					CVL			0	010	010	01	1	0.0	4	1	4	-0.25348542458809	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	20220824214500	https://www.gwinnettdailypost.com/news/heres-who-could-benefit-if-biden-cancels-10-000-in-student-loan-debt-per-borrower/article_04374db0-961a-5e93-a3fb-699c4e5b7d91.html
1060042909	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	2	1	2	4.37956204379562	3	Chapel Hill, North Carolina, United States	US	USNC	NC115	35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20220824214500	https://today.duke.edu/2022/08/julian-robertson-benefactor-robertson-scholars-program-dies-age-90
1060042910	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			USAEDU	UNITED STATES	USA					EDU			0	051	051	05	1	3.4	2	1	2	4.37956204379562	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	3	Chapel Hill, North Carolina, United States	US	USNC		35.9429	-82.7088	1019601	20220824214500	https://today.duke.edu/2022/08/julian-robertson-benefactor-robertson-scholars-program-dies-age-90
1060042911	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU			USAGOV	JOE BIDEN	USA					GOV			1	056	056	05	1	7.0	10	1	10	5.30785562632697	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnewyork.com/news/national-international/biden-plan-will-forgive-thousands-in-student-loans-for-many-borrowers-heres-what-to-know/3837277/
1060042912	20220824	202208	2022	2022.6411	EGY	ALEXANDRIA	EGY								JUD	JUDGE						JUD			1	036	036	03	1	4.0	5	1	5	-0.49627791563276	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220824214500	https://www.jdsupra.com/legalnews/take-the-leap-maximizing-oral-arguments-2731383/
1060042913	20220824	202208	2022	2022.6411	EGY	ALEXANDRIA	EGY								JUD	JUDGE						JUD			1	040	040	04	1	1.0	5	1	5	-0.49627791563276	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	4	Alexandria, Al Iskandariyah, Egypt	EG	EG06	61590	31.1981	29.9192	-290263	20220824214500	https://www.jdsupra.com/legalnews/take-the-leap-maximizing-oral-arguments-2731383/
1060042914	20220824	202208	2022	2022.6411	ELI	ACTOR						ELI			USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	1	4	0.9009009009009	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnewyork.com/entertainment/entertainment-news/sylvester-stallone-and-jennifer-flavin-divorcing-after-25-years-of-marriage/3837700/
1060042915	20220824	202208	2022	2022.6411	ELI	ACTOR						ELI			USA	UNITED STATES	USA								1	013	013	01	1	0.4	4	1	4	0.9009009009009	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824214500	https://www.nbcnewyork.com/entertainment/entertainment-news/sylvester-stallone-and-jennifer-flavin-divorcing-after-25-years-of-marriage/3837700/
1060042916	20220824	202208	2022	2022.6411	ELIMIL	RETIRED						ELI	MIL		IGOWSTNAT	NATO	WST	NAT				IGO			0	046	046	04	1	7.0	3	1	3	4.34782608695653	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824214500	https://www.stuttgartdailyleader.com/crystal-bridges-announces-public-talks-and-programming-with-renowned-speakers-for-we-the-people-the-radical-notion-of-democracy/
1060042917	20220824	202208	2022	2022.6411	ESP	SPANISH	ESP								CHN	CHINESE	CHN								1	030	030	03	1	4.0	2	1	2	1.69491525423729	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	3	Washington, District of Columbia, United States	US	USDC	DC001	38.8951	-77.0364	531871	20220824214500	https://www.thecentersquare.com/washington/state-superintendent-wants-189m-for-washington-schools-dual-language-learning/article_c9d66746-23e5-11ed-aca3-732bd57a6120.html
1060042918	20220824	202208	2022	2022.6411	ESP	SPANISH	ESP								CHN	CHINESE	CHN								1	030	030	03	1	4.0	3	1	3	1.69491525423729	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	1	Spain	SP	SP		40	-4	SP	20220824214500	https://www.thecentersquare.com/washington/state-superintendent-wants-189m-for-washington-schools-dual-language-learning/article_c9d66746-23e5-11ed-aca3-732bd57a6120.html
1060042919	20220824	202208	2022	2022.6411	ESP	SPAIN	ESP								VNM	VIETNAM	VNM								1	030	030	03	1	4.0	1	1	1	1.69491525423729	1	Spain	SP	SP		40	-4	SP	1	China	CH	CH		35	105	CH	1	Spain	SP	SP		40	-4	SP	20220824214500	https://www.thecentersquare.com/washington/state-superintendent-wants-189m-for-washington-schools-dual-language-learning/article_c9d66746-23e5-11ed-aca3-732bd57a6120.html
1060042920	20220824	202208	2022	2022.6411	ESP	SPANISH	ESP								VNM	VIETNAMESE	VNM								1	030	030	03	1	4.0	2	1	2	1.69491525423729	1	Spain	SP	SP		40	-4	SP	1	Vietnam, Republic Of	VM	VM		16.166667	107.833333	VM	1	Spain	SP	SP		40	-4	SP	20220824214500	https://www.thecentersquare.com/washington/state-superintendent-wants-189m-for-washington-schools-dual-language-learning/article_c9d66746-23e5-11ed-aca3-732bd57a6120.html
1060042921	20220824	202208	2022	2022.6411	EUR	EUROPEAN	EUR								BUS	INVESTOR						BUS			1	080	080	08	2	5.0	10	1	10	-2.0979020979021	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	1	Australia	AS	AS		-25	135	AS	20220824214500	https://www.fxstreet.com/analysis/aud-usd-forecast-battling-with-the-06900-threshold-202208241933
1060042922	20220824	202208	2022	2022.6411	FRA	FRENCH	FRA								FRACVL	FRANCE	FRA					CVL			0	202	202	20	4	-10.0	1	1	1	-3.81165919282511	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	20220824214500	https://www.bignewsnetwork.com/news/272665247/zelensky-posts-another-ukrainian-soldier-with-nazi-insignia
1060042923	20220824	202208	2022	2022.6411	FRA	FRENCH	FRA								FRACVL	FRANCE	FRA					CVL			0	202	202	20	4	-10.0	1	1	1	-3.81165919282511	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824214500	https://www.bignewsnetwork.com/news/272665247/zelensky-posts-another-ukrainian-soldier-with-nazi-insignia
1060042924	20220824	202208	2022	2022.6411	FRA	FRANCE	FRA								MCO	MONACO	MCO								1	043	043	04	1	2.8	10	1	10	5.96252129471891	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	1	France	FR	FR		46	2	FR	20220824214500	https://www.cinemablend.com/television/nina-dobrevs-reel-of-sarah-hyland-and-wells-adams-wedding-shows-her-shaun-white-and-other-celeb-friends-having-a-blast
1060042925	20220824	202208	2022	2022.6411	FRA	FRENCH	FRA								POL	POLAND	POL								0	202	202	20	4	-10.0	1	1	1	-3.81165919282511	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	4	Azovstal, Ukraine (general), Ukraine	UP	UP00	28547	47.0833	37.5833	-1034725	20220824214500	https://www.bignewsnetwork.com/news/272665247/zelensky-posts-another-ukrainian-soldier-with-nazi-insignia
1060042926	20220824	202208	2022	2022.6411	FRA	FRENCH	FRA								POL	POLAND	POL								0	202	202	20	4	-10.0	1	1	1	-3.81165919282511	1	France	FR	FR		46	2	FR	1	Poland	PL	PL		52	20	PL	1	France	FR	FR		46	2	FR	20220824214500	https://www.bignewsnetwork.com/news/272665247/zelensky-posts-another-ukrainian-soldier-with-nazi-insignia
1060042927	20220824	202208	2022	2022.6411	FRACVL	FRENCH	FRA					CVL													0	202	202	20	4	-10.0	6	1	6	-3.81165919282511	1	France	FR	FR		46	2	FR	0								1	France	FR	FR		46	2	FR	20220824214500	https://www.bignewsnetwork.com/news/272665247/zelensky-posts-another-ukrainian-soldier-with-nazi-insignia
1060042928	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR																		0	012	012	01	1	-0.4	8	1	8	-1.87667560321716	4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	0								4	Lambeth, Lambeth, United Kingdom	UK	UKH1	40110	51.5	-0.116667	-2600625	20220824214500	https://www.timesrecordnews.com/story/life/2022/08/24/mattingly-anglican-bishops-cannot-walk-together-to-their-altars/65407025007/
1060042929	20220824	202208	2022	2022.6411	GBR	BIRMINGHAM	GBR																		1	051	051	05	1	3.4	5	1	5	0.36954915003696	1	Haiti	HA	HA		19	-72.416667	HA	0								1	Haiti	HA	HA		19	-72.416667	HA	20220824214500	https://www.essence.com/news/black-women-third-reconstruction-peniel-joseph/
1060042930	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR																		1	162	162	16	4	-5.6	5	1	5	-0.738007380073801	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.businessdailyafrica.com/bd/opinion-analysis/editorials/balance-local-assembly-export-needs-in-uk-talks-3925484
1060042931	20220824	202208	2022	2022.6411	GBR	BRITISH	GBR								BGR	SOFIA	BGR								1	042	042	04	1	1.9	1	1	1	1.60427807486631	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	1	Belgium	BE	BE		50.833333	4	BE	20220824214500	http://www.msn.com/en-us/travel/news/teen-becomes-youngest-person-to-fly-solo-around-the-world/ar-AA113Ou5
1060042932	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								GOV	GOVERNMENT						GOV			0	012	012	01	1	-0.4	4	1	4	1.48026315789474	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.hvnplus.co.uk/news/innovation-charity-demands-urgent-national-plan-to-curb-gas-heat-demand-24-08-2022/
1060042933	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								JUD	FEDERAL COURT						JUD			1	112	112	11	3	-2.0	4	1	4	0	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.bloomberg.com/news/articles/2022-08-24/british-designer-sues-zazzle-claiming-brazen-font-theft
1060042934	20220824	202208	2022	2022.6411	GBR	LONDON	GBR								SAU	MECCA	SAU								0	012	012	01	1	-0.4	10	1	10	2.19478737997257	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824214500	https://www.edp24.co.uk/news/dose-of-foodie-optimism-at-time-of-crisis-9230244
1060042935	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	3.6741214057508	1	United Kingdom	UK	UK		54	-4	UK	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824214500	http://www.msn.com/en-us/lifestyle/lifestyle-buzz/reese-witherspoon-46-looks-youthful-in-a-blue-floral-print-dress/ar-AA1147bV
1060042936	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	4	2	4	3.88624103074426	1	United Kingdom	UK	UK		54	-4	UK	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.dailymail.co.uk/tvshowbiz/article-11142725/Reese-Witherspoon-46-looks-youthful-blue-floral-print-dress-designed.html
1060042937	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								1	010	010	01	1	0.0	2	1	2	4.09836065573771	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.dailymail.co.uk/tvshowbiz/article-11142725/Reese-Witherspoon-46-looks-youthful-blue-floral-print-dress-designed.html
1060042938	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	3.93873085339169	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824214500	https://abcnews.go.com/GMA/Culture/prince-harry-meghan-adopt-year-rescue-dog/story?id=88797152
1060042939	20220824	202208	2022	2022.6411	GBR	UNITED KINGDOM	GBR								USA	UNITED STATES	USA								0	013	013	01	1	0.4	1	1	1	3.93873085339169	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	3	Montecito, California, United States	US	USCA	CA083	34.4367	-119.632	1661052	3	Montecito, California, United States	US	USCA	CA083	34.4367	-119.632	1661052	20220824214500	https://abcnews.go.com/GMA/Culture/prince-harry-meghan-adopt-year-rescue-dog/story?id=88797152
1060042940	20220824	202208	2022	2022.6411	GBRBUS	UNITED KINGDOM	GBR					BUS			USA	NEW YORK	USA								1	042	042	04	1	1.9	4	2	4	3.88624103074426	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	2	Tennessee, United States	US	USTN		35.7449	-86.7489	TN	20220824214500	https://www.dailymail.co.uk/tvshowbiz/article-11142725/Reese-Witherspoon-46-looks-youthful-blue-floral-print-dress-designed.html
1060042941	20220824	202208	2022	2022.6411	GBRBUS	UNITED KINGDOM	GBR					BUS			USA	NEW YORK	USA								1	042	042	04	1	1.9	2	1	2	3.6741214057508	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824214500	http://www.msn.com/en-us/lifestyle/lifestyle-buzz/reese-witherspoon-46-looks-youthful-in-a-blue-floral-print-dress/ar-AA1147bV
1060042942	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													0	010	010	01	1	0.0	4	1	4	-2.31431646932186	2	Iowa, United States	US	USIA		42.0046	-93.214	IA	0								2	Iowa, United States	US	USIA		42.0046	-93.214	IA	20220824214500	https://www.ottumwacourier.com/news/iowa-gun-rights-amendment-what-a-yes-or-no-vote-could-change/article_0babca06-c509-5274-813c-a5409abd5e86.html
1060042943	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													1	013	013	01	1	0.4	10	1	10	3.24074074074075	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220824214500	https://dailypost.ng/2022/08/24/nigeria-assures-canada-of-increased-assault-against-criminals/
1060042944	20220824	202208	2022	2022.6411	GOV	ADMINISTRATION						GOV													0	015	015	01	1	0.0	10	1	10	-0.165289256198347	2	Colorado, United States	US	USCO		39.0646	-105.327	CO	0								2	Colorado, United States	US	USCO		39.0646	-105.327	CO	20220824214500	https://www.summitdaily.com/news/vail-pass-rest-area-project-more-than-just-restrooms/
1060042945	20220824	202208	2022	2022.6411	GOV	FIRE DEPARTMENT						GOV													0	020	020	02	1	3.0	4	1	4	-4.41379310344827	3	Williamsburg, New York, United States	US	USNY	NY047	40.7143	-73.9535	971314	0								3	Williamsburg, New York, United States	US	USNY	NY047	40.7143	-73.9535	971314	20220824214500	http://www.nydailynews.com/new-york/ny-fdny-ask-feds-for-assistance-in-scooter-battery-fires-20220824-s7nfhnsy4fa6jbn2kq4phm4qom-story.html
1060042946	20220824	202208	2022	2022.6411	GOV	GOVERNMENT						GOV													0	0331	033	03	1	5.2	5	1	5	1.48026315789474	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220824214500	https://www.hvnplus.co.uk/news/innovation-charity-demands-urgent-national-plan-to-curb-gas-heat-demand-24-08-2022/
1060042947	20220824	202208	2022	2022.6411	GOV	PRIME MINISTER						GOV													0	0353	035	03	1	7.0	1	1	1	-8.30769230769231	4	Karimnagar, Andhra Pradesh, India	IN	IN02	17568	18.4333	79.15	-2099805	0								4	Karimnagar, Andhra Pradesh, India	IN	IN02	17568	18.4333	79.15	-2099805	20220824214500	http://www.deccanchronicle.com/nation/politics/240822/bjp-stages-protests-against-arrest-of-leaders-across-telangana.html
1060042948	20220824	202208	2022	2022.6411	GOV	PRIME MINISTER						GOV													0	0353	035	03	1	7.0	1	1	1	-8.30769230769231	4	Karimnagar, Andhra Pradesh, India	IN	IN02	17568	18.4333	79.15	-2099805	0								5	Madhya Pradesh, Madhya Pradesh, India	IN	IN35	17744	23.5	78.5	-2103026	20220824214500	http://www.deccanchronicle.com/nation/politics/240822/bjp-stages-protests-against-arrest-of-leaders-across-telangana.html
1060042949	20220824	202208	2022	2022.6411	GOV	SECRETARY OF STATE						GOV													0	036	036	03	1	4.0	5	1	5	4.34782608695653	2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	0								2	Arkansas, United States	US	USAR		34.9513	-92.3809	AR	20220824214500	https://www.stuttgartdailyleader.com/crystal-bridges-announces-public-talks-and-programming-with-renowned-speakers-for-we-the-people-the-radical-notion-of-democracy/
1060042950	20220824	202208	2022	2022.6411	GOV	CHIEF MINISTER						GOV													1	046	046	04	1	7.0	4	1	4	-4.78468899521531	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	0								4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824214500	https://www.deccanchronicle.com/nation/politics/240822/kcr-likely-to-vent-ire-on-hate-speeches-today.html
1060042951	20220824	202208	2022	2022.6411	GOV	CHIEF MINISTER						GOV													1	046	046	04	1	7.0	6	1	6	-4.78468899521531	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	0								4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220824214500	https://www.deccanchronicle.com/nation/politics/240822/kcr-likely-to-vent-ire-on-hate-speeches-today.html
1060042952	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													1	050	050	05	1	3.5	5	1	5	-5.47263681592039	3	Bears Ears, Utah, United States	US	USUT	UT037	37.63	-109.868	1438507	0								3	Bears Ears, Utah, United States	US	USUT		37.63	-109.868	1438507	20220824214500	https://www.fox13now.com/news/local-news/utah-sues-the-feds-over-bears-ears-grand-staircase-escalante-national-monument-boundaries
1060042953	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													0	051	051	05	1	3.4	4	1	4	-1.82072829131653	3	White House, District of Columbia, United States	US	USDC		38.8951	-77.0364	531871	0								2	California, United States	US	USCA		36.17	-119.746	CA	20220824214500	https://www.davisenterprise.com/forum/tom-elias-newsoms-early-campaign-for-party-leadership/
1060042954	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													1	051	051	05	1	3.4	6	1	6	3.42612419700215	1	Suriname	NS	NS		4	-56	NS	0								1	Suriname	NS	NS		4	-56	NS	20220824214500	https://www.smn-news.com/index.php/st-maarten-st-martin-news/41123-leo-nichele-smith-abreu-is-representing-constitutional-area-1-as-a-leo-advisory-panelist.html
1060042955	20220824	202208	2022	2022.6411	GOV	PRESIDENT						GOV													1	060	060	06	2	6.0	6	1	6	3.42612419700215	1	Suriname	NS	NS		4	-56	NS	0								1	Suriname	NS	NS		4	-56	NS	20220824214500	https://www.smn-news.com/index.php/st-maarten-st-martin-news/41123-leo-nichele-smith-abreu-is-representing-constitutional-area-1-as-a-leo-advisory-panelist.html
