1060045651	20220824	202208	2022	2022.6411											EDU	SCHOOL						EDU			0	042	042	04	1	1.9	5	1	5	-0.97276264591439	0								2	Utah, United States	US	USUT		40.1135	-111.854	UT	2	Utah, United States	US	USUT		40.1135	-111.854	UT	20220824221500	https://townhall.com/tipsheet/madelineleesman/2022/08/24/utah-teacher-under-investigation-after-boasting-about-non-white-classroom-n2612187
1060045652	20220824	202208	2022	2022.6411											EDU	STUDENT						EDU			0	043	043	04	1	2.8	2	1	2	-2.83018867924529	0								4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	4	Peking, Beijing, China	CH	CH22	13001	39.9289	116.388	-1898541	20220824221500	https://www.universityworldnews.com/post.php?story=2022082420051560
1060045653	20220824	202208	2022	2022.6411											ESP	CADIZ	ESP								1	173	173	17	4	-5.0	4	1	4	-20.1834862385321	0								3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	20220824221500	https://www.wkdzradio.com/2022/08/24/cadiz-man-indicted-on-stalking-assault-and-strangulation-charges/news-edge/
1060045654	20220824	202208	2022	2022.6411											ESP	CADIZ	ESP								1	180	180	18	4	-9.0	1	1	1	-20.1834862385321	0								3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	20220824221500	https://www.wkdzradio.com/2022/08/24/cadiz-man-indicted-on-stalking-assault-and-strangulation-charges/news-edge/
1060045655	20220824	202208	2022	2022.6411											ESP	CADIZ	ESP								1	180	180	18	4	-9.0	2	1	2	-20.1834862385321	0								3	Christian County, Kentucky, United States	US	USKY		36.8834	-87.4833	516870	3	Trigg County, Kentucky, United States	US	USKY		36.8	-87.8667	516957	20220824221500	https://www.wkdzradio.com/2022/08/24/cadiz-man-indicted-on-stalking-assault-and-strangulation-charges/news-edge/
1060045656	20220824	202208	2022	2022.6411											HLH	NURSE						HLH			0	040	040	04	1	1.0	5	1	5	-4.12995594713657	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824221500	https://www.dailymail.co.uk/femail/article-11142507/The-majority-terminations-place-away-clinics-using-pills-prescribed-online.html
1060045657	20220824	202208	2022	2022.6411											HTI	HAITI	HTI								1	031	031	03	1	5.2	8	1	8	-1.03626943005181	0								4	Elisabeth, Ouest, Haiti	HA	HA11	17194	18.4667	-71.9833	-63012	4	Elisabeth, Ouest, Haiti	HA	HA11	17194	18.4667	-71.9833	-63012	20220824221500	https://thetablet.org/growing-gang-violence-stalls-haitis-recovery-from-earthquake-last-year/
1060045658	20220824	202208	2022	2022.6411											HTI	HAITI	HTI								1	031	031	03	1	5.2	2	1	2	-1.03626943005181	0								3	Cathedral, Colorado, United States	US	USCO	CO053	38.0958	-107.034	188761	3	Cathedral, Colorado, United States	US	USCO	CO053	38.0958	-107.034	188761	20220824221500	https://thetablet.org/growing-gang-violence-stalls-haitis-recovery-from-earthquake-last-year/
1060045659	20220824	202208	2022	2022.6411											IGOUNO	THE UN		UNO				IGO			0	042	042	04	1	1.9	10	1	10	-3.71819960861057	0								4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	4	Tigray, Tigray, Ethiopia	ET	ET53	149298	13.5	39.5	-620571	20220824221500	https://www.miragenews.com/drought-hunger-and-fighting-leave-ethiopia-in-842648/
1060045660	20220824	202208	2022	2022.6411											ITA	NAPLES	ITA								1	042	042	04	1	1.9	8	1	8	4.43548387096774	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	20220824221500	https://www.phillytrib.com/obituaries/eva-nicholson-franklin-caregiver-and-service-worker-dies-at-96/article_faaaf297-043b-5441-bfe5-7185807b27b7.html
1060045661	20220824	202208	2022	2022.6411											ITA	NAPLES	ITA								1	042	042	04	1	1.9	2	1	2	4.43548387096774	0								2	Hawaii, United States	US	USHI		21.1098	-157.531	HI	1	Jamaica	JM	JM		18.25	-77.5	JM	20220824221500	https://www.phillytrib.com/obituaries/eva-nicholson-franklin-caregiver-and-service-worker-dies-at-96/article_faaaf297-043b-5441-bfe5-7185807b27b7.html
1060045662	20220824	202208	2022	2022.6411											JPNBUS	JAPANESE	JPN					BUS			1	060	060	06	2	6.0	3	1	3	0.73529411764706	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824221500	https://chicago.suntimes.com/business/2022/8/24/23320547/h2o-plus-skin-care-brand-ends-production-chicago
1060045663	20220824	202208	2022	2022.6411											JUD	LAWYER						JUD			1	020	020	02	1	3.0	3	1	3	-9.09090909090904	0								3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	3	Boston, Massachusetts, United States	US	USMA	MA025	42.3584	-71.0598	617565	20220824221500	https://www.forbes.com/sites/marisadellatto/2022/08/24/mario-batali-settles-two-sexual-misconduct-lawsuits-against-him/
1060045664	20220824	202208	2022	2022.6411											LAB	WORKER						LAB			1	036	036	03	1	4.0	3	1	3	0.34246575342466	0								2	Virginia, United States	US	USVA		37.768	-78.2057	VA	2	Virginia, United States	US	USVA		37.768	-78.2057	VA	20220824221500	https://www.13newsnow.com/article/money/economy/ratepayer-protection-virginia-scc-jeopardize-dominion-offshore-wind-project/291-3b54e4a8-5a6f-478b-b1de-81ee56384963
1060045665	20220824	202208	2022	2022.6411											LEG	SENATE						LEG			1	043	043	04	1	2.8	10	1	10	0.80645161290323	0								2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	2	Illinois, United States	US	USIL		40.3363	-89.0022	IL	20220824221500	https://www.thecentersquare.com/illinois/candidates-for-u-s-senate-attend-agricultural-forum-to-talk-ag-issues/article_e1d06c7a-23f4-11ed-a3cc-3fff69e395de.html
1060045666	20220824	202208	2022	2022.6411											LEG	LEGISLATOR						LEG			1	043	043	04	1	2.8	8	1	8	-2.11864406779661	0								2	Missouri, United States	US	USMO		38.4623	-92.302	MO	2	Missouri, United States	US	USMO		38.4623	-92.302	MO	20220824221500	https://www.thecentersquare.com/missouri/missouris-gov-parson-stumps-for-tax-cut-while-democrats-promise-scrutiny/article_2427de0e-23f1-11ed-b9ba-ff808c23adf1.html
1060045667	20220824	202208	2022	2022.6411											LEG	LAWMAKER						LEG			0	046	046	04	1	7.0	10	1	10	0.59171597633136	0								1	Japan	JA	JA		36	138	JA	1	Japan	JA	JA		36	138	JA	20220824221500	https://japantoday.com/category/politics/update1-japan-to-set-up-expert-panel-on-financing-defense-cost-rise
1060045668	20220824	202208	2022	2022.6411											LEG	PARLIAMENTARIAN						LEG			0	111	111	11	3	-2.0	10	1	10	-1.47420147420147	0								1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824221500	https://www.ibtimes.com/canada-says-lawmakers-taiwan-trip-no-pretext-chinese-aggression-3605450
1060045669	20220824	202208	2022	2022.6411											MED	BLOG						MED			1	040	040	04	1	1.0	10	1	10	2.94985250737463	0								4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	20220824221500	https://markets.financialcontent.com/stocks/article/getnews-2022-8-24-lifestyle-content-creators-and-influencers-angelina-and-antonis-share-the-beauty-of-travel-with-followers-from-all-over-the-world
1060045670	20220824	202208	2022	2022.6411											MED	PUBLICATION						MED			1	130	130	13	3	-4.4	3	1	3	1.28205128205128	0								1	United Kingdom	UK	UK		54	-4	UK	1	United Kingdom	UK	UK		54	-4	UK	20220824221500	https://www.mirror.co.uk/3am/celebrity-news/james-bond-icon-sean-connery-27826219
1060045671	20220824	202208	2022	2022.6411											NAM	NAMIBIA	NAM								1	062	062	06	2	7.4	10	1	10	0	0								1	Namibia	WA	WA		-22	17	WA	1	Namibia	WA	WA		-22	17	WA	20220824221500	https://www.republikein.com.na/mw-main/first-in-car-wi-fi-service-in-nam-launched2022-08-25
1060045672	20220824	202208	2022	2022.6411											NGAJUD	PORT HARCOURT	NGA					JUD			0	081	081	08	2	5.0	6	1	6	0.88652482269504	0								4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	4	Port Harcourt, Rivers, Nigeria	NI	NI50	191389	4.78917	6.99861	-2025046	20220824221500	https://www.channelstv.com/2022/08/24/lawmaker-prosecuted-by-wike-for-allegedly-promoting-cultism-declares-massive-support-for-atiku/
1060045673	20220824	202208	2022	2022.6411											NZL	NEW ZEALAND	NZL								1	040	040	04	1	1.0	10	1	10	3.31858407079646	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824221500	https://www.conwaydailysun.com/things_to_do/music/concerts/the-hayloft-to-host-americana-musicians-south-for-winter-on-sept-3/article_5bb1be78-2327-11ed-a49e-2bcac1fb5210.html
1060045674	20220824	202208	2022	2022.6411											NZL	WELLINGTON	NZL								1	043	043	04	1	2.8	2	1	2	2.18712029161604	0								4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	3	Palm Beach County, Florida, United States	US	USFL		26.6503	-80.4498	295761	20220824221500	https://www.wptv.com/news/political/elections-local/parents-voices-heard-in-palm-beach-county-school-board-election
1060045675	20220824	202208	2022	2022.6411											NZL	NEW ZEALAND	NZL								1	043	043	04	1	2.8	1	1	1	2.18712029161604	0								3	Royal Palm Beach, Florida, United States	US	USFL		26.7084	-80.2306	302697	4	Wellington, New Zealand (general), New Zealand	NZ	NZ00	22391	-41.3	174.783	-1521348	20220824221500	https://www.wptv.com/news/political/elections-local/parents-voices-heard-in-palm-beach-county-school-board-election
1060045676	20220824	202208	2022	2022.6411											NZL	NEW ZEALAND	NZL								1	190	190	19	4	-10.0	2	1	2	-3.09973045822103	0								4	Maungaturoto, New Zealand (general), New Zealand	NZ	NZ00	22385	-36.1	174.367	-1513672	4	Maungaturoto, New Zealand (general), New Zealand	NZ	NZ00	22385	-36.1	174.367	-1513672	20220824221500	https://www.rnz.co.nz/national/programmes/checkpoint/audio/2018855355/student-with-debilitating-long-covid-losing-months-off-school
1060045677	20220824	202208	2022	2022.6411											RUS	RUSSIA	RUS								0	021	021	02	1	3.4	4	1	4	1.02941176470589	0								1	Russia	RS	RS		60	100	RS	1	United States	US	US		39.828175	-98.5795	US	20220824221500	https://muscatinejournal.com/muscatine/news/local/muscatine-action-committee-invites-residents-to-meet-incoming-refugee-family/article_b72371b1-d5fa-5966-a672-839e78029044.html
1060045678	20220824	202208	2022	2022.6411											TUR	ISTANBUL	TUR								1	042	042	04	1	1.9	6	1	6	-0.11467889908257	0								1	Greece	GR	GR		39	22	GR	1	Greece	GR	GR		39	22	GR	20220824221500	https://www.columbiatribune.com/story/entertainment/movies/2022/08/24/three-thousand-years-longing-underlines-power-stories/7865508001/
1060045679	20220824	202208	2022	2022.6411											UAF	MILITIA						UAF			0	020	020	02	1	3.0	10	1	10	-2.60869565217391	0								4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	4	Kabul, Kabol, Afghanistan	AF	AF13	3580	34.5167	69.1833	-3378435	20220824221500	https://www.deccanherald.com/national/india-argues-against-meddling-in-internal-affairs-of-taliban-ruled-afghanistan-1139027.html
1060045680	20220824	202208	2022	2022.6411											UGA	UGANDA	UGA								1	043	043	04	1	2.8	6	1	6	-6.98412698412699	0								4	Arua, Arua, Uganda	UG	UGA1	18585	3.02013	30.9111	-1726242	4	Arua, Arua, Uganda	UG	UGA1	18585	3.02013	30.9111	-1726242	20220824221500	https://www.observer.ug/news/headlines/74900-police-constable-shoots-wife-dead-self-in-maracha
1060045681	20220824	202208	2022	2022.6411											UGA	UGANDA	UGA								1	043	043	04	1	2.8	2	1	2	-6.98412698412699	0								4	Kijomoro, Maracha District, Uganda	UG	UGD7	18585	3.16494	30.905	-1729974	4	Kijomoro, Maracha District, Uganda	UG	UGD7	18585	3.16494	30.905	-1729974	20220824221500	https://www.observer.ug/news/headlines/74900-police-constable-shoots-wife-dead-self-in-maracha
1060045682	20220824	202208	2022	2022.6411											UKR	UKRAINE	UKR								1	054	054	05	1	6.0	2	1	2	-2.38095238095238	0								1	Ukraine	UP	UP		49	32	UP	1	Ukraine	UP	UP		49	32	UP	20220824221500	https://www.wdel.com/news/new-castle-county-solidarity-with-ukraine/article_31aabef0-23f3-11ed-ba62-ffbeeacd92ae.html
1060045683	20220824	202208	2022	2022.6411											UKR	UKRAINE	UKR								0	1124	112	11	3	-2.0	2	1	2	-2.62096774193548	0								4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824221500	https://www.rnz.co.nz/national/programmes/morningreport/audio/2018855480/former-nz-soldier-in-ukraine-proud-to-see-other-new-zealanders-on-front-line
1060045684	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	2.40480961923848	0								3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824221500	https://www.phillytrib.com/obituaries/allen-robinson-former-auto-repair-shop-owner-dies-at-100/article_15df3a19-751d-5ad9-9aff-5fa483603234.html
1060045685	20220824	202208	2022	2022.6411											USA	UNITED STATES	USA								1	010	010	01	1	0.0	1	1	1	2.40480961923848	0								2	Pennsylvania, United States	US	USPA		40.5773	-77.264	PA	2	South Carolina, United States	US	USSC		33.8191	-80.9066	SC	20220824221500	https://www.phillytrib.com/obituaries/allen-robinson-former-auto-repair-shop-owner-dies-at-100/article_15df3a19-751d-5ad9-9aff-5fa483603234.html
