1059918037	20220824	202208	2022	2022.6411	COP	PRISON						COP			MYS	KUALA LUMPUR	MYS								1	1241	124	12	3	-4.0	10	1	10	-3.26797385620915	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	4	Kuala Lumpur, Kuala Lumpur, Malaysia	MY	MY14	18585	3.16667	101.7	-2403010	20220824044500	https://www.cnnphilippines.com:443/world/2022/8/24/malaysia-najib-razak-prison.html
1059918038	20220824	202208	2022	2022.6411	COP	DEPUTY						COP			UKR	CRIMEA	UKR								0	138	138	13	3	-7.0	7	1	7	-5.56862745098039	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Kiev, Ukraine (general), Ukraine	UP	UP00	28554	50.4333	30.5167	-1044367	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824044500	https://www.wsws.org/en/articles/2022/08/24/uthf-a24.html
1059918039	20220824	202208	2022	2022.6411	COP	DEPUTY						COP			UKR	CRIMEA	UKR								0	138	138	13	3	-7.0	1	1	1	-5.56862745098039	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220824044500	https://www.wsws.org/en/articles/2022/08/24/uthf-a24.html
1059918040	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	PHILADELPHIA	USA								0	010	010	01	1	0.0	1	1	1	-3.65752285951787	3	Cherry Hill, Pennsylvania, United States	US	USPA	PA095	40.7582	-75.3093	1171636	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	3	Philadelphia, Pennsylvania, United States	US	USPA	PA101	39.9523	-75.1638	1209052	20220824044500	https://www.dailymail.co.uk/news/article-11140329/Perhaps-needed-bathroom-Gary-Buseys-reps-explanation-actor-pants-down.html
1059918041	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	043	043	04	1	2.8	2	1	2	-0.67114093959732	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	2	Nevada, United States	US	USNV		38.4199	-117.122	NV	20220824044500	https://www.appeal-democrat.com/news/local_news/coroner-confirms-rodni-s-body-found-in-prosser-reservoir/article_7c06f34c-234e-11ed-8b02-434666194490.html
1059918042	20220824	202208	2022	2022.6411	COP	POLICE						COP			USA	UNITED STATES	USA								1	112	112	11	3	-2.0	1	1	1	-11.0014104372356	2	New York, United States	US	USNY		42.1497	-74.9384	NY	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220824044500	https://www.wnep.com/article/news/state/middletown-suspects-human-trafficking-arrest/521-c1f8db53-3685-4180-900a-ff8a6c2ca4f5
1059918043	20220824	202208	2022	2022.6411	COPPTY	DEPUTY						COP			PTY	POLITICIAN									1	112	112	11	3	-2.0	5	1	5	0.66666666666667	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	20220824044500	https://www.kenyans.co.ke/news/78770-how-azimio-campaign-strategy-cost-raila-presidency-farah-maalim
1059918044	20220824	202208	2022	2022.6411	COPPTY	DEPUTY						COP			PTY	POLITICIAN									1	1121	112	11	3	-2.0	5	1	5	0.66666666666667	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	4	Dadaab, North-Eastern, Kenya	KE	KE06	18585	0.060832	40.3086	-2243528	20220824044500	https://www.kenyans.co.ke/news/78770-how-azimio-campaign-strategy-cost-raila-presidency-farah-maalim
1059918045	20220824	202208	2022	2022.6411	CRM	RUNNER						CRM													0	112	112	11	3	-2.0	3	1	3	0.25608194622279	3	Upper West Side, New York, United States	US	USNY	NY061	40.787	-73.9754	2062672	0								3	Upper West Side, New York, United States	US	USNY		40.787	-73.9754	2062672	20220824044500	https://www.yahoo.com/now/free-york-house-primary-too-042421777.html
1059918046	20220824	202208	2022	2022.6411	CRM	CRIMINAL						CRM													1	173	173	17	4	-5.0	6	1	6	-5.26315789473685	4	Sindh Assembly, Sindh, Pakistan	PK	PK05	40395	24.8548	67.02	10525648	0								4	Sindh Assembly, Sindh, Pakistan	PK	PK05	40395	24.8548	67.02	10525648	20220824044500	https://www.dawn.com/news/1706421/pti-condemns-inhumane-behaviour-with-opposition-leader-in-prison
1059918047	20220824	202208	2022	2022.6411	CRM	CRIMINAL						CRM			PAK	PAKISTAN	PAK								1	173	173	17	4	-5.0	4	1	4	-5.26315789473685	4	Sindh Assembly, Sindh, Pakistan	PK	PK05	40395	24.8548	67.02	10525648	4	Sindh Assembly, Sindh, Pakistan	PK	PK05	40395	24.8548	67.02	10525648	4	Sindh Assembly, Sindh, Pakistan	PK	PK05	40395	24.8548	67.02	10525648	20220824044500	https://www.dawn.com/news/1706421/pti-condemns-inhumane-behaviour-with-opposition-leader-in-prison
1059918048	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	010	010	01	1	0.0	5	1	5	-4.45745159837911	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918049	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	012	012	01	1	-0.4	5	1	5	-4.45745159837911	2	New York, United States	US	USNY		42.1497	-74.9384	NY	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918050	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	040	040	04	1	1.0	4	1	4	-4.45745159837911	4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	0								4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918051	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	040	040	04	1	1.0	1	1	1	-4.45745159837911	4	Kakhovka, Amurskaya Oblast', Russia	RS	RS05	25032	50.7932	129.218	-2918537	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918052	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	042	042	04	1	1.9	8	1	8	-4.45745159837911	4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	0								4	Dnipro, Ukraine (general), Ukraine	UP	UP00	28557	46.4975	32.3086	-2902197	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918053	20220824	202208	2022	2022.6411	CVL	ENGINEER						CVL													0	042	042	04	1	1.9	2	1	2	-4.45745159837911	4	Kakhovka, Amurskaya Oblast', Russia	RS	RS05	25032	50.7932	129.218	-2918537	0								4	Kakhovka, Amurskaya Oblast', Russia	RS	RS05	25032	50.7932	129.218	-2918537	20220824044500	http://www.msn.com/en-us/news/world/in-ukraine-the-zaporizhzhia-nuclear-power-plant-is-held-hostage/ar-AA10YR31
1059918054	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													0	051	051	05	1	3.4	10	1	10	4.41323971915748	1	United Kingdom	UK	UK		54	-4	UK	0								1	United Kingdom	UK	UK		54	-4	UK	20220824044500	https://www.nature.com/naturecareers/job/head-ocean-technology-engineering-group-national-oceanography-centre-noc-760960
1059918055	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL													1	075	075	07	2	7.0	10	1	10	-6.30081300813008	1	El Salvador	ES	ES		13.833333	-88.916667	ES	0								1	El Salvador	ES	ES		13.833333	-88.916667	ES	20220824044500	http://www.msn.com/en-us/news/politics/what-does-biden-plan-to-do-with-migrants-not-granted-asylum/ar-AA111De9
1059918056	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													1	110	110	11	3	-2.0	10	1	10	-3.23054331864905	1	Canada	CA	CA		60	-96	CA	0								1	Canada	CA	CA		60	-96	CA	20220824044500	https://www.clintonherald.com/news/local_news/all-aboard-camanche-residents-declare-opposition-to-railroad-merger/article_b84ec920-2348-11ed-b185-db4ca178d738.html
1059918057	20220824	202208	2022	2022.6411	CVL	VOTER						CVL													1	112	112	11	3	-2.0	4	1	4	-0.97799511002445	3	Skaneateles, New York, United States	US	USNY	NY067	42.947	-76.4291	965340	0								3	Skaneateles, New York, United States	US	USNY	NY067	42.947	-76.4291	965340	20220824044500	https://auburnpub.com/news/local/govt-and-politics/coretti-leads-abbott-in-conservative-primary-for-auburn-area-ny-senate-race/article_5a3d68ab-2eb0-5985-9f7e-627b33be2dca.html
1059918058	20220824	202208	2022	2022.6411	CVL	VOTER						CVL													1	112	112	11	3	-2.0	6	1	6	-0.97799511002445	3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	0								3	Syracuse, New York, United States	US	USNY	NY067	43.0481	-76.1474	966966	20220824044500	https://auburnpub.com/news/local/govt-and-politics/coretti-leads-abbott-in-conservative-primary-for-auburn-area-ny-senate-race/article_5a3d68ab-2eb0-5985-9f7e-627b33be2dca.html
1059918059	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL													0	114	114	11	3	-2.0	1	1	1	-4.14066931366988	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	0								4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	20220824044500	https://www.geo.tv/latest/435638-15-die-in-house-collapse-incidents-as-rain-continue-to-ravage-sindh
1059918060	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													1	120	120	12	3	-4.0	10	1	10	-8.24053452115813	4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	0								4	Bengaluru, Karnataka, India	IN	IN19	70159	12.9833	77.5833	-2090174	20220824044500	https://bangaloremirror.indiatimes.com/bangalore/civic/contractor-digs-pits-to-stash-away-waste-near-lake/articleshow/93739066.cms
1059918061	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													0	141	141	14	3	-6.5	2	1	2	-3.83435582822086	4	Diwaniyah, Kut, Iraq	IZ	IZ16	123571	33.0014	44.5822	-3104861	0								4	Diwaniyah, Kut, Iraq	IZ	IZ16	123571	33.0014	44.5822	-3104861	20220824044500	https://www.rfi.fr/en/middle-east/20220824-boiling-heat-and-no-water-taps-run-dry-in-southern-iraq
1059918062	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													1	190	190	19	4	-10.0	1	1	1	1.68776371308017	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	0								4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20220824044500	https://www.newsherald.com/story/news/politics/elections/2022/08/23/trumbull-wins-republican-nomination-district-2-florida-senate/7863986001/
1059918063	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													1	190	190	19	4	-10.0	3	1	3	1.16975244595082	3	Bay County, Florida, United States	US	USFL	FL005	30.2085	-85.6244	295738	0								3	Bay County, Florida, United States	US	USFL		30.2085	-85.6244	295738	20220824044500	https://www.newsherald.com/story/news/politics/elections/2022/08/23/bay-primaries-griff-griffitts-wins-district-6-seat-florida-house/7864185001/
1059918064	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL			BUS	BUSINESS						BUS			0	050	050	05	1	3.5	10	1	10	-1.1070110701107	0								0								0								20220824044500	https://www.presspubs.com/quad/news/former-business-owner-requests-city-reconsider-rezone/article_aa7ad9b8-2340-11ed-a071-77d8ba7cb3cb.html
1059918065	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL			CAN	CANADIAN	CAN								0	050	050	05	1	3.5	9	1	9	-3.23054331864905	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	1	Canada	CA	CA		60	-96	CA	20220824044500	https://www.clintonherald.com/news/local_news/all-aboard-camanche-residents-declare-opposition-to-railroad-merger/article_b84ec920-2348-11ed-b185-db4ca178d738.html
1059918066	20220824	202208	2022	2022.6411	CVL	TOURIST						CVL			CHN	CHINA	CHN								1	010	010	01	1	0.0	5	1	5	-1.43312101910828	4	Xinyu, Jiangxi, China	CH	CH03	13166	27.8043	114.933	-1934145	4	Wulong, Sichuan, China	CH	CH32	13003	31.1347	105.557	10334096	4	Xinyu, Jiangxi, China	CH	CH03	13166	27.8043	114.933	-1934145	20220824044500	https://www.asiaone.com/china/pay-humiliate-others-chinese-travel-influencer-carried-sedan-chair-triggers-online-debate
1059918067	20220824	202208	2022	2022.6411	CVL	TOURIST						CVL			CHN	CHINA	CHN								1	020	020	02	1	3.0	5	1	5	-1.43312101910828	4	Qilu, Gansu, China	CH	CH15	13270	34.0725	104.348	10650178	4	Qilu, Gansu, China	CH	CH15	13270	34.0725	104.348	10650178	4	Qilu, Gansu, China	CH	CH15	13270	34.0725	104.348	10650178	20220824044500	https://www.asiaone.com/china/pay-humiliate-others-chinese-travel-influencer-carried-sedan-chair-triggers-online-debate
1059918068	20220824	202208	2022	2022.6411	CVL	CHIEF ENGINEER						CVL			GOV	AUTHORITIES						GOV			1	012	012	01	1	-0.4	10	1	10	-0.39370078740157	0								0								0								20220824044500	https://bangaloremirror.indiatimes.com/bangalore/others/more-bad-news-for-pwd-over-land-lease-row/articleshow/93738680.cms
1059918069	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			PAK	PAKISTAN	PAK								0	114	114	11	3	-2.0	2	1	2	-4.14066931366988	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	20220824044500	https://www.geo.tv/latest/435638-15-die-in-house-collapse-incidents-as-rain-continue-to-ravage-sindh
1059918070	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			PAK	PAKISTAN	PAK								0	114	114	11	3	-2.0	2	1	2	-4.14066931366988	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	20220824044500	https://www.geo.tv/latest/435638-15-die-in-house-collapse-incidents-as-rain-continue-to-ravage-sindh
1059918071	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			PAK	PAKISTAN	PAK								0	114	114	11	3	-2.0	2	1	2	-4.14066931366988	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	4	Haji Ibrahim, Sindh, Pakistan	PK	PK05	23693	25.007	68.7008	6058375	20220824044500	https://www.geo.tv/latest/435638-15-die-in-house-collapse-incidents-as-rain-continue-to-ravage-sindh
1059918072	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL			PSECVL	PALESTINIAN	PSE					CVL			0	043	043	04	1	2.8	8	1	8	-2.60492040520984	4	Samaria, West Bank (general), West Bank	WE	WE00	32689	32.25	35.1667	-793581	4	Samaria, West Bank (general), West Bank	WE	WE00	32689	32.25	35.1667	-793581	4	Samaria, West Bank (general), West Bank	WE	WE00	32689	32.25	35.1667	-793581	20220824044500	http://www.ruthfullyyours.com/2022/08/23/the-palestinian-authoritys-stealth-attempt-to-take-over-judea-and-samaria-david-isaac/
1059918073	20220824	202208	2022	2022.6411	CVL	SETTLEMENT						CVL			USA	THE US	USA								1	120	120	12	3	-4.0	7	1	7	-3.71900826446281	3	Menlo Park, California, United States	US	USCA	CA081	37.4538	-122.182	1659108	3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	3	Menlo Park, California, United States	US	USCA		37.4538	-122.182	1659108	20220824044500	https://www.asiaone.com/digital/meta-reaches-523m-settlement-facebook-user-location-tracking-lawsuit
1059918074	20220824	202208	2022	2022.6411	CVL	SETTLEMENT						CVL			USA	THE US	USA								1	120	120	12	3	-4.0	3	1	3	-3.71900826446281	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	2	California, United States	US	USCA		36.17	-119.746	CA	20220824044500	https://www.asiaone.com/digital/meta-reaches-523m-settlement-facebook-user-location-tracking-lawsuit
1059918075	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU																		0	030	030	03	1	4.0	3	1	3	-0.59760956175299	1	Germany	GM	GM		51.5	10.5	GM	0								1	Germany	GM	GM		51.5	10.5	GM	20220824044500	https://www.prokerala.com/news/articles/a1338310.html
1059918076	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								CAN	CANADA	CAN								0	057	057	05	1	8.0	6	1	6	0	4	Hamburg, Hamburg, Germany	GM	GM04	40698	53.55	10	-1785434	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824044500	https://www.globenewswire.com/news-release/2022/08/24/2503441/0/en/Questerre-comments-on-LNG-export-potential-from-Eastern-Canada.html
1059918077	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								CAN	CANADA	CAN								0	057	057	05	1	8.0	4	1	4	0	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	4	Quebec, Quebec, Canada	CA	CA10	12750	47.5	-72	-571850	20220824044500	https://www.globenewswire.com/news-release/2022/08/24/2503441/0/en/Questerre-comments-on-LNG-export-potential-from-Eastern-Canada.html
1059918078	20220824	202208	2022	2022.6411	DEU	BERLIN	DEU								REF	REFUGEE						REF			1	051	051	05	1	3.4	10	1	10	7.32758620689659	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824044500	https://www.prokerala.com/news/articles/a1338300.html
1059918079	20220824	202208	2022	2022.6411	DEUGOV	GERMANY	DEU					GOV			DEU	GERMAN	DEU								1	057	057	05	1	8.0	2	1	2	0	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	4	Stephenville, Newfoundland, Canada	CA	CA05	12611	48.55	-58.5667	-574160	20220824044500	https://www.ivpressonline.com/business/canada-germany-aim-to-start-hydrogen-shipments-in-2025/article_265ea409-6013-58d3-9267-82fa9be872f1.html
1059918080	20220824	202208	2022	2022.6411	DEUGOV	ANGELA MERKEL	DEU					GOV			REF	REFUGEE						REF			1	051	051	05	1	3.4	10	1	10	7.32758620689659	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	4	Berlin, Berlin, Germany	GM	GM16	16538	52.5167	13.4	-1746443	20220824044500	https://www.prokerala.com/news/articles/a1338300.html
1059918081	20220824	202208	2022	2022.6411	EDU	UNIVERSITY						EDU													0	013	013	01	1	0.4	2	1	2	0.0722021660649799	3	Mauna Kea, Hawaii, United States	US	USHI		20.9228	-156.311	363210	0								3	Mauna Kea, Hawaii, United States	US	USHI		20.9228	-156.311	363210	20220824044500	https://www.hawaiipublicradio.org/local-news/2022-08-23/hawaii-seeks-end-to-strife-over-astronomy-on-maunakea
1059918082	20220824	202208	2022	2022.6411	EDU	UNIVERSITY						EDU													0	013	013	01	1	0.4	8	1	8	0.0722021660649799	1	Spain	SP	SP		40	-4	SP	0								1	Spain	SP	SP		40	-4	SP	20220824044500	https://www.hawaiipublicradio.org/local-news/2022-08-23/hawaii-seeks-end-to-strife-over-astronomy-on-maunakea
1059918083	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU													1	020	020	02	1	3.0	10	1	10	2.47524752475248	2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	0								2	Delaware, United States	US	USDE		39.3498	-75.5148	DE	20220824044500	https://www.delawarepublic.org/delaware-headlines/2022-08-23/doe-applies-for-federal-clean-school-bus-rebate-program-to-replace-31-buses
1059918084	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU													1	036	036	03	1	4.0	10	1	10	-5.35279805352798	4	Dwarka, Gujarat, India	IN	IN09	17641	22.2394	68.9678	-2095389	0								4	Dwarka, Gujarat, India	IN	IN09	17641	22.2394	68.9678	-2095389	20220824044500	https://www.prokerala.com/news/articles/a1338314.html
1059918085	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU													1	042	042	04	1	1.9	4	1	4	-5.35279805352798	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824044500	https://www.prokerala.com/news/articles/a1338314.html
1059918086	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													0	056	056	05	1	7.0	2	1	2	-3.25271059216013	1	Iran	IR	IR		32	53	IR	0								1	Iran	IR	IR		32	53	IR	20220824044500	https://tucson.com/news/national/ap-news-summary-at-12-07-a-m-edt/article_797ee58b-acd4-51aa-8490-bdba69d8af3f.html
1059918087	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													0	070	070	07	2	7.0	10	1	10	-4.82315112540193	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824044500	https://www.devdiscourse.com/article/politics/2153553-chori-aur-seenajori-union-minister-narendra-singh-tomars-dig-at-opposition
1059918088	20220824	202208	2022	2022.6411	EDU	STUDENT						EDU													0	0831	083	08	2	5.0	10	1	10	0.15698587127159	0								0								0								20220824044500	https://www.yankton.net/community/article_2dd82790-234e-11ed-a12b-dbb3d6f926d5.html
1059918089	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	POLICE						COP			0	010	010	01	1	0.0	3	1	3	-11.0014104372356	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220824044500	https://www.wnep.com/article/news/state/middletown-suspects-human-trafficking-arrest/521-c1f8db53-3685-4180-900a-ff8a6c2ca4f5
1059918090	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	POLICE						COP			0	010	010	01	1	0.0	3	1	3	-11.0014104372356	3	Middletown, New York, United States	US	USNY	NY071	41.4459	-74.4229	957154	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	20220824044500	https://www.wnep.com/article/news/state/middletown-suspects-human-trafficking-arrest/521-c1f8db53-3685-4180-900a-ff8a6c2ca4f5
1059918091	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	POLICE						COP			0	010	010	01	1	0.0	1	1	1	-11.0014104372356	3	Middletown, New York, United States	US	USNY	NY071	41.4459	-74.4229	957154	4	Amsterdam, Noord-Holland, Netherlands	NL	NL07	22373	52.35	4.91667	-2140479	3	Middletown, New York, United States	US	USNY	NY071	41.4459	-74.4229	957154	20220824044500	https://www.wnep.com/article/news/state/middletown-suspects-human-trafficking-arrest/521-c1f8db53-3685-4180-900a-ff8a6c2ca4f5
1059918092	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	POLICE						COP			0	010	010	01	1	0.0	3	1	3	-11.0014104372356	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220824044500	https://www.wnep.com/article/news/state/middletown-suspects-human-trafficking-arrest/521-c1f8db53-3685-4180-900a-ff8a6c2ca4f5
1059918093	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	DEPUTIES						COP			0	051	051	05	1	3.4	10	1	10	-4.25531914893617	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220824044500	https://www.tonyskansascity.com/2022/08/blue-springs-police-blast-gunman.html
1059918094	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			COP	DEPUTIES						COP			0	060	060	06	2	6.0	10	1	10	-4.25531914893617	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	2	Kansas, United States	US	USKS		38.5111	-96.8005	KS	20220824044500	https://www.tonyskansascity.com/2022/08/blue-springs-police-blast-gunman.html
1059918095	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			GOVEDU	GOVERNOR						GOV	EDU		1	043	043	04	1	2.8	10	1	10	-1.01156069364162	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824044500	https://www.kcci.com/article/governors-school-safety-bureau-strengthens-school-security-as-kids-head-back-to-class/40972220
1059918096	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			IND	DELHI	IND								1	042	042	04	1	1.9	6	1	6	-5.35279805352798	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824044500	https://www.prokerala.com/news/articles/a1338314.html
1059918097	20220824	202208	2022	2022.6411	EDU	SCHOOL						EDU			LAB	EMPLOYEE						LAB			1	043	043	04	1	2.8	5	1	5	2.82131661442007	0								0								0								20220824044500	https://www.hannibal.net/news/hannibal-public-school-opens-the-new-school-year/article_af513d78-2319-11ed-8e6e-c7e489555c5f.html
1059918098	20220824	202208	2022	2022.6411	EDU	UNIVERSITY						EDU			PAN	PANAMA CITY	PAN								0	043	043	04	1	2.8	7	1	7	1.68776371308017	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	4	Panama City, PanamáM, Panama	PM	PM08	93693	8.96667	-79.5333	-168008	20220824044500	https://www.newsherald.com/story/news/politics/elections/2022/08/23/trumbull-wins-republican-nomination-district-2-florida-senate/7863986001/
