1059885516	20220823	202208	2022	2022.6384											CRM	FELON						CRM			1	173	173	17	4	-5.0	10	1	10	-8.62944162436549	0								2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	2	North Carolina, United States	US	USNC		35.6411	-79.8431	NC	20220823234500	https://portcitydaily.com/story/2022/08/23/wilmington-felon-receives-six-year-sentence-for-cocaine-and-firearm-possession/
1059885517	20220823	202208	2022	2022.6384											CVL	VOTER						CVL			0	036	036	03	1	4.0	6	1	6	-1.81818181818182	0								3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	3	Shelby County, Tennessee, United States	US	USTN		35.2001	-89.8668	1639790	20220823234500	https://www.localmemphis.com/article/news/politics/wanda-halbert-shelby-county-memphis-commission-oversight/522-c76c2e91-5c50-4011-b0cf-a07f02522fc7
1059885518	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	036	036	03	1	4.0	5	1	5	-0.91613812544045	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220823234500	https://www.sfgate.com/local/article/24th-Street-Mission-BART-station-fence-removal-17393304.php
1059885519	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	5	1	5	-0.91613812544045	0								3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	3	San Francisco, California, United States	US	USCA		37.7749	-122.419	277593	20220823234500	https://www.sfgate.com/local/article/24th-Street-Mission-BART-station-fence-removal-17393304.php
1059885520	20220823	202208	2022	2022.6384											CVL	COMMUNITY						CVL			0	046	046	04	1	7.0	5	1	5	3.7567084078712	0								1	United States	US	US		39.828175	-98.5795	US	1	United States	US	US		39.828175	-98.5795	US	20220823234500	https://www.hannibal.net/news/local/united-way-launches-women-united-group/article_0da7ec6e-2306-11ed-ad43-d72216214aab.html
1059885521	20220823	202208	2022	2022.6384											DEU	GERMAN	DEU								0	043	043	04	1	2.8	4	1	4	-3.31606217616581	0								5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	5	Lower Saxony, Niedersachsen, Germany	GM	GM06	40698	52	10	-1833951	20220823234500	https://www.cnsnews.com/article/international/james-carstensen/german-regulator-questions-need-pause-russian-gas-flow-tries
1059885522	20220823	202208	2022	2022.6384											DEU	GERMAN	DEU								0	043	043	04	1	2.8	1	1	1	-3.31606217616581	0								4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	4	Moscow, Moskva, Russia	RS	RS48	25106	55.7522	37.6156	-2960561	20220823234500	https://www.cnsnews.com/article/international/james-carstensen/german-regulator-questions-need-pause-russian-gas-flow-tries
1059885523	20220823	202208	2022	2022.6384											DEU	HANOVER	DEU								1	043	043	04	1	2.8	2	1	2	-1.19176598049837	0								3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	3	New Hanover County, North Carolina, United States	US	USNC		34.2504	-77.8664	1026329	20220823234500	https://portcitydaily.com/local-news/2022/08/23/1-5m-over-3-years-federal-grant-could-fund-new-county-department-to-fight-health-inequities/
1059885524	20220823	202208	2022	2022.6384											EDU	STUDENT						EDU			0	033	033	03	1	5.2	10	1	10	-2.85087719298245	0								4	Zamboanga, Zamboanga, Philippines	RP	RPG7	67164	6.91025	122.072	-2460321	4	Zamboanga, Zamboanga, Philippines	RP	RPG7	67164	6.91025	122.072	-2460321	20220823234500	https://english.chosun.com/site/data/html_dir/2022/08/24/2022082400542.html
1059885525	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	036	036	03	1	4.0	10	1	10	1.0752688172043	0								3	Shenandoah, Virginia, United States	US	USVA	VA139	38.4851	-78.625	1494269	3	Shenandoah, Virginia, United States	US	USVA	VA139	38.4851	-78.625	1494269	20220823234500	https://www.nvdaily.com/nvdaily/sol-test-results-show-shenandoah-schools-have-some-work-to-do/article_c1937d60-ff81-5d61-9b03-16ef2346c745.html
1059885526	20220823	202208	2022	2022.6384											EDU	SCHOOL						EDU			1	042	042	04	1	1.9	10	1	10	-5.15021459227467	0								3	Fairfield Police Department, Ohio, United States	US	USOH		39.337	-84.5586	2629321	3	Fairfield Police Department, Ohio, United States	US	USOH		39.337	-84.5586	2629321	20220823234500	https://www.wcpo.com/news/local-news/hamilton-county/fairfield/3-fairfield-high-school-students-taken-into-custody-after-school-shooting-threat
1059885527	20220823	202208	2022	2022.6384											EDU	UNIVERSITY						EDU			1	043	043	04	1	2.8	10	1	10	-4.05027932960894	0								4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	4	Wirral, Wirral, United Kingdom	UK	UKQ1	40179	53.3333	-3.08333	-2611899	20220823234500	https://www.wirralglobe.co.uk/news/national/uk-today/20719642.freshers-students-warned-get-meningitis-vaccines-heading-university/
1059885528	20220823	202208	2022	2022.6384											GBR	UNITED KINGDOM	GBR								1	042	042	04	1	1.9	6	1	6	-2.06185567010309	0								4	Folkestone, Kent, United Kingdom	UK	UKG5	40117	51.0833	1.18333	-2596358	4	Folkestone, Kent, United Kingdom	UK	UKG5	40117	51.0833	1.18333	-2596358	20220823234500	https://www.theguardian.com/uk-news/2022/aug/24/eurotunnel-passengers-stranded-underground-for-five-hours
1059885529	20220823	202208	2022	2022.6384											GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	2	1	2	0.22883295194508	0								4	Johor, Johor, Malaysia	MY	MY01	18585	1.4655	103.758	-2405456	1	Singapore	SN	SN		1.366667	103.8	SN	20220823234500	https://www.thestar.com.my/news/nation/2022/08/24/malaysia-hopes-to-revive-hsr-project-as-soon-as-possible
1059885530	20220823	202208	2022	2022.6384											GOV	ADMINISTRATION						GOV			1	020	020	02	1	3.0	2	1	2	0.22883295194508	0								1	Singapore	SN	SN		1.366667	103.8	SN	4	Bangkok, Krung Thep Mahanakhon, Thailand	TH	TH40	26423	13.75	100.517	-3250083	20220823234500	https://www.thestar.com.my/news/nation/2022/08/24/malaysia-hopes-to-revive-hsr-project-as-soon-as-possible
1059885531	20220823	202208	2022	2022.6384											GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	4	1	4	1.4218009478673	0								4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	4	Faridabad, Haryana, India	IN	IN10	70265	28.4333	77.3167	-2095578	20220823234500	http://theindianawaaz.com/pm-modi-to-inaugurate-important-health-facilities-to-visit-haryana-and-punjab/
1059885532	20220823	202208	2022	2022.6384											GOV	PRIME MINISTER						GOV			1	036	036	03	1	4.0	6	1	6	1.4218009478673	0								4	Mullanpur, Punjab, India	IN	IN23	17830	30.8333	75.6667	-2105035	4	Mullanpur, Punjab, India	IN	IN23	17830	30.8333	75.6667	-2105035	20220823234500	http://theindianawaaz.com/pm-modi-to-inaugurate-important-health-facilities-to-visit-haryana-and-punjab/
1059885533	20220823	202208	2022	2022.6384											GOV	PRESIDENT						GOV			1	100	100	10	3	-5.0	6	1	6	-2.45901639344262	0								4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	4	Osun, Nigeria (general), Nigeria	NI	NI00	191219	7.53333	4.05	-2024291	20220823234500	https://tribuneonlineng.com/group-asks-inec-to-uphold-electronic-transfer-of-results/
1059885534	20220823	202208	2022	2022.6384											HLH	NANNY						HLH			1	043	043	04	1	2.8	8	1	8	-2.31124807395994	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Nyanga, Western Cape, South Africa	SF	SF11	77317	-33.9875	18.5855	-1268386	20220823234500	https://www.today.com/parents/moms/meghan-markle-debuts-podcast-archetypes-serena-williams-rcna44391
1059885535	20220823	202208	2022	2022.6384											HLH	NANNY						HLH			1	043	043	04	1	2.8	2	1	2	-2.31124807395994	0								4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	4	Sussex, Limpopo, South Africa	SF	SF09	6322	-23.4951	27.2675	-1288462	20220823234500	https://www.today.com/parents/moms/meghan-markle-debuts-podcast-archetypes-serena-williams-rcna44391
1059885536	20220823	202208	2022	2022.6384											IGOCOPITP	INTERPOL		ITP				IGO	COP		0	040	040	04	1	1.0	2	1	2	-2.90322580645161	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	1	Saudi Arabia	SA	SA		25	45	SA	20220823234500	https://www.geo.tv/latest/435599-fia-misuses-interpols-system-to-get-yellow-warrants-against-sophia-mirzas-daughters
1059885537	20220823	202208	2022	2022.6384											JAM	JAMAICA	JAM								1	040	040	04	1	1.0	4	1	4	-1.81818181818182	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220823234500	https://www.localmemphis.com/article/news/politics/wanda-halbert-shelby-county-memphis-commission-oversight/522-c76c2e91-5c50-4011-b0cf-a07f02522fc7
1059885538	20220823	202208	2022	2022.6384											JAM	JAMAICA	JAM								1	111	111	11	3	-2.0	4	1	4	-1.81818181818182	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220823234500	https://www.localmemphis.com/article/news/politics/wanda-halbert-shelby-county-memphis-commission-oversight/522-c76c2e91-5c50-4011-b0cf-a07f02522fc7
1059885539	20220823	202208	2022	2022.6384											JAM	JAMAICA	JAM								1	160	160	16	4	-4.0	4	1	4	-1.81818181818182	0								1	Jamaica	JM	JM		18.25	-77.5	JM	1	Jamaica	JM	JM		18.25	-77.5	JM	20220823234500	https://www.localmemphis.com/article/news/politics/wanda-halbert-shelby-county-memphis-commission-oversight/522-c76c2e91-5c50-4011-b0cf-a07f02522fc7
1059885540	20220823	202208	2022	2022.6384											JEW	JEWISH				JEW					0	110	110	11	3	-2.0	4	1	4	-2.23015165031222	0								2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220823234500	https://www.timesofisrael.com/texas-district-that-banned-anne-frank-adaptation-backtracks-amid-outcry/
1059885541	20220823	202208	2022	2022.6384											JEW	JEWISH				JEW					1	112	112	11	3	-2.0	4	1	4	-5.63549160671462	0								1	Israel	IS	IS		31.5	34.75	IS	1	Israel	IS	IS		31.5	34.75	IS	20220823234500	https://www.timesofisrael.com/ny-jewish-social-services-organization-accused-of-papering-over-sexual-assault-suit/
1059885542	20220823	202208	2022	2022.6384											JEW	JEWISH				JEW					1	112	112	11	3	-2.0	6	1	6	-5.63549160671462	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220823234500	https://www.timesofisrael.com/ny-jewish-social-services-organization-accused-of-papering-over-sexual-assault-suit/
1059885543	20220823	202208	2022	2022.6384											JEW	JEWISH				JEW					1	180	180	18	4	-9.0	10	1	10	-5.63549160671462	0								2	New York, United States	US	USNY		42.1497	-74.9384	NY	2	New York, United States	US	USNY		42.1497	-74.9384	NY	20220823234500	https://www.timesofisrael.com/ny-jewish-social-services-organization-accused-of-papering-over-sexual-assault-suit/
1059885544	20220823	202208	2022	2022.6384											JUD	PROSECUTOR						JUD			1	020	020	02	1	3.0	1	1	1	-8.25771324863884	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823234500	https://journalnow.com/news/local/crime-and-courts/appeals-court-blocks-da-from-pursuing-indictments-against-nc-attorney-general/article_337513f4-2329-11ed-9112-3b70cfa6c4ca.html
1059885545	20220823	202208	2022	2022.6384											JUD	ATTORNEY						JUD			0	030	030	03	1	4.0	2	1	2	-8.25771324863884	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823234500	https://journalnow.com/news/local/crime-and-courts/appeals-court-blocks-da-from-pursuing-indictments-against-nc-attorney-general/article_337513f4-2329-11ed-9112-3b70cfa6c4ca.html
1059885546	20220823	202208	2022	2022.6384											JUD	PROSECUTOR						JUD			1	173	173	17	4	-5.0	1	1	1	-8.25771324863884	0								3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	3	Wake County, North Carolina, United States	US	USNC		35.7835	-78.6331	1008592	20220823234500	https://journalnow.com/news/local/crime-and-courts/appeals-court-blocks-da-from-pursuing-indictments-against-nc-attorney-general/article_337513f4-2329-11ed-9112-3b70cfa6c4ca.html
1059885547	20220823	202208	2022	2022.6384											LAB	WORKER						LAB			0	043	043	04	1	2.8	10	1	10	-1.50753768844221	0								5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	5	North Yorkshire, North Yorkshire, United Kingdom	UK	UKJ7	40123	54.1667	-1.5	-2604430	20220823234500	https://www.wsws.org/en/articles/2022/08/23/drax-a23.html
1059885548	20220823	202208	2022	2022.6384											LEG	SENATE						LEG			1	0874	087	08	2	10.0	6	1	6	1.18110236220472	0								2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	2	Wisconsin, United States	US	USWI		44.2563	-89.6385	WI	20220823234500	https://www.tennessean.com/story/news/politics/elections/2022/07/29/sarah-godlewski-withdraws-democratic-u-s-senate-primary/10182719002/
1059885549	20220823	202208	2022	2022.6384											MED	JOURNALIST						MED			1	040	040	04	1	1.0	10	1	10	0.87591240875912	0								4	Zaranda, Bauchi, Nigeria	NI	NI46	191107	10.2194	9.52784	-2032050	4	Zaranda, Bauchi, Nigeria	NI	NI46	191107	10.2194	9.52784	-2032050	20220823234500	https://tribuneonlineng.com/bauchi-leases-out-zaranda-hotel-at-n1-2bn-sells-meat-factory-cattle-ranch-fertilizer-blending-furniture-companies-to-generate-revenue/
1059885550	20220823	202208	2022	2022.6384											MIL	MARINES						MIL			1	036	036	03	1	4.0	10	1	10	1.78571428571428	0								1	Ireland	EI	EI		53	-8	EI	1	Ireland	EI	EI		53	-8	EI	20220823234500	https://www.thewrap.com/purple-hearts-netflix-film-list-irishman-unforgivable/
1059885551	20220823	202208	2022	2022.6384											MIL	AIR FORCE						MIL			1	036	036	03	1	4.0	6	1	6	1.14942528735632	0								2	Washington, United States	US	USWA		47.3917	-121.571	WA	2	Washington, United States	US	USWA		47.3917	-121.571	WA	20220823234500	https://www.blackenterprise.com/dc-teen-christopher-ballinger-set-to-become-one-of-the-nations-youngest-black-aviators/
1059885552	20220823	202208	2022	2022.6384											MIL	MILITARY						MIL			0	046	046	04	1	7.0	4	1	4	-2.57037943696451	0								1	Brazil	BR	BR		-10	-55	BR	1	Brazil	BR	BR		-10	-55	BR	20220823234500	https://www.washingtonpost.com/opinions/2022/08/23/jair-bolsonaro-brazil-coup-bernie-sanders/
1059885553	20220823	202208	2022	2022.6384											MILMED	MARINE CORP						MIL	MED		1	036	036	03	1	4.0	8	1	8	0.44776119402985	0								3	Marine Corps Base Quantico, Virginia, United States	US	USVA		38.4896	-77.4669	2512283	3	Marine Corps Base Quantico, Virginia, United States	US	USVA		38.4896	-77.4669	2512283	20220823234500	https://www.defenseone.com/policy/2022/08/fail-body-fat-test-marine-ask-high-tech-recount/376218/
1059885554	20220823	202208	2022	2022.6384											MMR	MYANMAR	MMR								0	012	012	01	1	-0.4	5	1	5	-5.33683289588801	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220823234500	https://www.bangkokpost.com/opinion/opinion/2375605/rohingya-refugees-cannot-be-forgotten
1059885555	20220823	202208	2022	2022.6384											MMR	MYANMAR	MMR								0	170	170	17	4	-7.0	5	1	5	-5.33683289588801	0								4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	4	Kutupalong, Chittagong, Bangladesh	BG	BG84	5772	21.219	92.1643	9254874	20220823234500	https://www.bangkokpost.com/opinion/opinion/2375605/rohingya-refugees-cannot-be-forgotten
