1059958073	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	090	090	09	2	-2.0	10	1	10	-6.89655172413793	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824110000	https://www.khou.com/article/news/crime/houston-woman-killed-in-shooting/285-be50be22-d45f-4218-a5ca-642fcceb1b6e
1059958074	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	114	114	11	3	-2.0	20	1	10	-5.93368237347295	4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	0								4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	20220824110000	http://www.coastaldigest.com/news-top-story/haramain-sharifain-condemns-raja-singhs-remarks-against-prophet-muhammad
1059958075	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	172	172	17	4	-5.0	5	1	5	-2.35294117647059	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	0								4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824110000	https://gulfnews.com/living-in-uae/ask-us/uae-i-received-a-bounced-cheque-should-i-file-a-police-report-1.1661336085056
1059958076	20220824	202208	2022	2022.6411	COP	PRISON						COP													1	173	173	17	4	-5.0	10	1	10	-12.2850122850123	2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	0								2	Kentucky, United States	US	USKY		37.669	-84.6514	KY	20220824110000	https://www.courier-journal.com/story/news/local/2022/08/24/oldham-county-suzanne-craft-federal-charges-threatening-letters/65416566007/
1059958077	20220824	202208	2022	2022.6411	COP	POLICE						COP													0	190	190	19	4	-10.0	10	1	10	-5.93368237347295	4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	0								4	Udupi, Karnataka, India	IN	IN19	70166	13.35	74.75	-2113669	20220824110000	http://www.coastaldigest.com/news-top-story/haramain-sharifain-condemns-raja-singhs-remarks-against-prophet-muhammad
1059958078	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	190	190	19	4	-10.0	5	1	5	3.19715808170515	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	0								4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824110000	https://www.liverpoolecho.co.uk/news/liverpool-news/new-uk-company-take-over-24839641
1059958079	20220824	202208	2022	2022.6411	COP	POLICE						COP													1	193	193	19	4	-10.0	10	1	10	-6.89655172413793	3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	0								3	Houston, Texas, United States	US	USTX	TX201	29.7633	-95.3633	1380948	20220824110000	https://www.khou.com/article/news/crime/houston-woman-killed-in-shooting/285-be50be22-d45f-4218-a5ca-642fcceb1b6e
1059958080	20220824	202208	2022	2022.6411	COP	POLICE						COP			AFR	AFRICA	AFR								1	043	043	04	1	2.8	4	1	4	-0.2906976744186	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	4	Pretoria, Gauteng, South Africa	SF	SF06	77346	-25.7069	28.2294	-1273769	20220824110000	https://www.iol.co.za/the-star/news/its-business-as-usual-in-the-city-of-joburg-as-national-shutdown-proceeds-in-pretoria-acd40490-8499-4f43-8632-655c775e508d
1059958081	20220824	202208	2022	2022.6411	COP	POLICE						COP			ARE	UNITED ARAB EMIRATES	ARE								0	010	010	01	1	0.0	4	1	4	-2.35294117647059	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	4	Dubai, Dubayy, United Arab Emirates	AE	AE03	28575	25.2522	55.28	-782831	20220824110000	https://gulfnews.com/living-in-uae/ask-us/uae-i-received-a-bounced-cheque-should-i-file-a-police-report-1.1661336085056
1059958082	20220824	202208	2022	2022.6411	COP	POLICE						COP			BGD	DHAKA	BGD								0	042	042	04	1	1.9	1	1	1	-5.10204081632653	4	Hisar, Haryana, India	IN	IN10	17658	29.1667	75.7167	-2097522	4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	4	Anjuna, Goa, India	IN	IN33	70122	15.5833	73.7333	-2088938	20220824110000	https://www.thehindu.com/news/national/bjp-leader-sonali-phogats-brother-claims-she-was-murdered-police-conducting-detailed-probe-says-goa-cm/article65805250.ece
1059958083	20220824	202208	2022	2022.6411	COP	DEPUTY						COP			BGD	BANGLADESH	BGD								0	042	042	04	1	1.9	4	1	4	-5.10204081632653	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824110000	https://www.thehindu.com/news/national/bjp-leader-sonali-phogats-brother-claims-she-was-murdered-police-conducting-detailed-probe-says-goa-cm/article65805250.ece
1059958084	20220824	202208	2022	2022.6411	COP	DEPUTY						COP			BGD	BANGLADESH	BGD								0	043	043	04	1	2.8	4	1	4	-5.10204081632653	4	Jaipur, Rajasthan, India	IN	IN24	17847	26.9167	75.8167	-2098033	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	4	Dhaka, Dhaka, Bangladesh	BG	BG81	5778	23.7231	90.4086	-2737683	20220824110000	https://www.thehindu.com/news/national/bjp-leader-sonali-phogats-brother-claims-she-was-murdered-police-conducting-detailed-probe-says-goa-cm/article65805250.ece
1059958085	20220824	202208	2022	2022.6411	COP	POLICE						COP			BUS	BANK						BUS			1	090	090	09	2	-2.0	10	1	10	-3.63288718929254	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	1	Malta	MT	MT		35.916667	14.433333	MT	20220824110000	https://timesofmalta.com/articles/view/satabank-set-liquidated.975719
1059958086	20220824	202208	2022	2022.6411	COP	POLICE						COP			CVL	COMMUNITY						CVL			1	090	090	09	2	-2.0	4	1	4	0.73260073260073	3	Senoia, Georgia, United States	US	USGA	GA077	33.3023	-84.5538	322710	3	Senoia, Georgia, United States	US	USGA	GA077	33.3023	-84.5538	322710	3	Senoia, Georgia, United States	US	USGA	GA077	33.3023	-84.5538	322710	20220824110000	https://www.wfmz.com/news/good-news/toddler-helps-find-missing-woman-in-georgia/article_494f1900-2391-11ed-9b91-a7378de442de.html
1059958087	20220824	202208	2022	2022.6411	COP	POLICE						COP			CVL	COMMUNITY						CVL			1	090	090	09	2	-2.0	6	1	6	0.73260073260073	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	2	Georgia, United States	US	USGA		32.9866	-83.6487	GA	20220824110000	https://www.wfmz.com/news/good-news/toddler-helps-find-missing-woman-in-georgia/article_494f1900-2391-11ed-9b91-a7378de442de.html
1059958088	20220824	202208	2022	2022.6411	COP	POLICE						COP			ESP	SPANISH	ESP								1	193	193	19	4	-10.0	10	1	10	-6.89655172413793	3	Scottcrest, Texas, United States	US	USTX	TX201	29.6475	-95.3703	2471880	3	Scottcrest, Texas, United States	US	USTX	TX201	29.6475	-95.3703	2471880	3	Scottcrest, Texas, United States	US	USTX	TX201	29.6475	-95.3703	2471880	20220824110000	https://www.khou.com/article/news/crime/houston-woman-killed-in-shooting/285-be50be22-d45f-4218-a5ca-642fcceb1b6e
1059958089	20220824	202208	2022	2022.6411	COP	POLICE						COP			GBR	LIVERPOOL	GBR								1	190	190	19	4	-10.0	20	2	20	-5.7805437979769	0								0								0								20220824110000	https://www.hulldailymail.co.uk/news/uk-world-news/man-shot-gunman-who-killed-7503107
1059958090	20220824	202208	2022	2022.6411	COP	POLICE						COP			MOS	ISLAM				MOS					1	173	173	17	4	-5.0	2	1	2	-4.65116279069767	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Hyderabad, Andhra Pradesh, India	IN	IN02	17564	17.3753	78.4744	-2097701	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220824110000	https://www.deccanherald.com/national/south/additional-forces-deployed-in-hyderabad-as-protests-against-raja-singh-rise-1138853.html
1059958091	20220824	202208	2022	2022.6411	COP	POLICE						COP			MOS	ISLAM				MOS					1	173	173	17	4	-5.0	8	1	8	-4.65116279069767	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	4	Telangana, Andhra Pradesh, India	IN	IN02	17568	18	79.5	-2112824	20220824110000	https://www.deccanherald.com/national/south/additional-forces-deployed-in-hyderabad-as-protests-against-raja-singh-rise-1138853.html
1059958092	20220824	202208	2022	2022.6411	CRM	THIEVES						CRM													1	171	171	17	4	-9.2	20	1	10	-8.18181818181818	0								0								0								20220824110000	https://www.eadt.co.uk/news/crime/stowmarket-burglary-in-ipswich-road-9230056
1059958093	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													1	010	010	01	1	0.0	7	1	7	-0.43572984749456	4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	0								4	Montreal, Quebec, Canada	CA	CA10	12713	45.5	-73.5833	-569541	20220824110000	https://www.cbc.ca/news/canada/montreal/canada-post-suspends-service-construction-1.6560113
1059958094	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	8	1	8	-3.75	3	Jamestown, Washington, United States	US	USWA	WA009	48.1281	-123.087	1512329	0								3	Jamestown, Washington, United States	US	USWA	WA009	48.1281	-123.087	1512329	20220824110000	https://www.washingtonpost.com/nation/2022/08/24/michigan-library-defunded-gender-queer/
1059958095	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													0	010	010	01	1	0.0	2	1	2	-3.75	3	Patmos Library, Michigan, United States	US	USMI	MI139	42.8261	-85.8425	2573325	0								3	Patmos Library, Michigan, United States	US	USMI		42.8261	-85.8425	2573325	20220824110000	https://www.washingtonpost.com/nation/2022/08/24/michigan-library-defunded-gender-queer/
1059958096	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL													0	043	043	04	1	2.8	4	1	4	-1.74317257408483	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	0								4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824110000	https://www.forwardpress.in/2022/08/nirmal-pathak-ki-ghar-wapsi-yet-another-story-of-upper-caste-charity/
1059958097	20220824	202208	2022	2022.6411	CVL	COMMUNITY						CVL													1	051	051	05	1	3.4	5	1	5	2.97872340425532	3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	0								3	Denver, Colorado, United States	US	USCO	CO031	39.7392	-104.985	201738	20220824110000	https://forextv.com/top-news/for-the-3rd-time-bio-one-appeared-on-the-inc-5000-ranking-no-4365/
1059958098	20220824	202208	2022	2022.6411	CVL	RESIDENTS						CVL													0	051	051	05	1	3.4	10	1	10	-3.75	1	Netherlands	NL	NL		52.5	5.75	NL	0								1	Netherlands	NL	NL		52.5	5.75	NL	20220824110000	https://www.washingtonpost.com/nation/2022/08/24/michigan-library-defunded-gender-queer/
1059958099	20220824	202208	2022	2022.6411	CVL	POPULATION						CVL													0	084	084	08	2	7.0	5	1	5	1.40515222482436	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	0								4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	20220824110000	http://en.people.cn/n3/2022/0824/c90000-10139270.html
1059958100	20220824	202208	2022	2022.6411	CVL	SCIENTIST						CVL													1	090	090	09	2	-2.0	6	1	6	-0.54127198917456	4	Yutu, Jiangxi, China	CH	CH03	13163	25.9573	115.41	-1906837	0								4	Yutu, Jiangxi, China	CH	CH03	13163	25.9573	115.41	-1906837	20220824110000	https://www.space.com/moon-far-side-radio-science-opportunity
1059958101	20220824	202208	2022	2022.6411	CVL	SCIENTIST						CVL													1	090	090	09	2	-2.0	4	1	4	-0.54127198917456	2	Alabama, United States	US	USAL		32.799	-86.8073	AL	0								2	Alabama, United States	US	USAL		32.799	-86.8073	AL	20220824110000	https://www.space.com/moon-far-side-radio-science-opportunity
1059958102	20220824	202208	2022	2022.6411	CVL	CIVILIAN						CVL			CVLOPP	CIVILIAN						CVL	OPP		0	1822	182	18	4	-9.0	5	1	5	-7.88177339901476	1	Russia	RS	RS		60	100	RS	1	Russia	RS	RS		60	100	RS	4	Geneva, Genè, Switzerland	SZ	SZ07	16329	46.1956	6.14811	-2552151	20220824110000	https://www.miragenews.com/russias-continued-war-increases-collective-842303/
1059958103	20220824	202208	2022	2022.6411	CVL	CIVIL SOCIETY						CVL			HNDMIL	HONDURAS	HND					MIL			0	046	046	04	1	7.0	2	1	2	0.85034013605442	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	4	Tegucigalpa, Francisco MorazáHO, Honduras	HO	HO08	17301	14.1	-87.2167	-1130280	20220824110000	https://dialogo-americas.com/articles/professionalization-of-honduran-armed-forces-based-on-human-rights/
1059958104	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			LAB	WORKER						LAB			1	042	042	04	1	1.9	4	1	4	-4.83091787439613	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824110000	https://www.dnaindia.com/india/report-delhi-farmer-bihar-workers-who-bought-flight-tickets-for-workers-during-lockdown-found-dead-alipur-2979117
1059958105	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			LAB	WORKER						LAB			1	084	084	08	2	7.0	2	1	2	-4.83091787439613	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Bihar, Bihar, India	IN	IN34	17615	25.1833	85.5167	-2091797	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824110000	https://www.dnaindia.com/india/report-delhi-farmer-bihar-workers-who-bought-flight-tickets-for-workers-during-lockdown-found-dead-alipur-2979117
1059958106	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			LAB	WORKER						LAB			1	084	084	08	2	7.0	2	1	2	-4.83091787439613	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824110000	https://www.dnaindia.com/india/report-delhi-farmer-bihar-workers-who-bought-flight-tickets-for-workers-during-lockdown-found-dead-alipur-2979117
1059958107	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			MEX	MEXICO	MEX								1	042	042	04	1	1.9	8	1	8	-5.3585500394011	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	20220824110000	https://www.usatoday.com/story/news/nation/2022/08/24/mexico-southern-border-title-42-mpp-asylum-delays/7864233001/
1059958108	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			MEX	MEXICO	MEX								1	042	042	04	1	1.9	2	1	2	-5.3585500394011	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	2	Texas, United States	US	USTX		31.106	-97.6475	TX	2	Texas, United States	US	USTX		31.106	-97.6475	TX	20220824110000	https://www.usatoday.com/story/news/nation/2022/08/24/mexico-southern-border-title-42-mpp-asylum-delays/7864233001/
1059958109	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			SAS	BRAHMIN	SAS								1	043	043	04	1	2.8	2	1	2	-1.74317257408483	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	20220824110000	https://www.forwardpress.in/2022/08/nirmal-pathak-ki-ghar-wapsi-yet-another-story-of-upper-caste-charity/
1059958110	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			SAS	BRAHMIN	SAS								1	043	043	04	1	2.8	2	1	2	-1.74317257408483	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	Delhi, Delhi, India	IN	IN07	17911	28.6667	77.2167	-2094230	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824110000	https://www.forwardpress.in/2022/08/nirmal-pathak-ki-ghar-wapsi-yet-another-story-of-upper-caste-charity/
1059958111	20220824	202208	2022	2022.6411	CVL	VILLAGE						CVL			SAS	BRAHMIN	SAS								1	043	043	04	1	2.8	6	1	6	-1.74317257408483	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	4	London, London, City of, United Kingdom	UK	UKH9	40110	51.5	-0.116667	-2601889	20220824110000	https://www.forwardpress.in/2022/08/nirmal-pathak-ki-ghar-wapsi-yet-another-story-of-upper-caste-charity/
1059958112	20220824	202208	2022	2022.6411	CVL	CITIZEN						CVL			UKR	UKRAINIAN	UKR								0	141	141	14	3	-6.5	1	1	1	-3.82165605095542	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220824110000	https://iranwire.com/en/politics/71420/
1059958113	20220824	202208	2022	2022.6411	CVL	CITIZEN						CVL			UKR	UKRAINIAN	UKR								0	141	141	14	3	-6.5	1	1	1	-3.82165605095542	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	4	Tehran, Tehran, Iran	IR	IR26	41130	35.75	51.5148	10074674	20220824110000	https://iranwire.com/en/politics/71420/
1059958114	20220824	202208	2022	2022.6411	CVL	CITIZEN						CVL			UKRGOV	UKRAINIAN	UKR					GOV			0	141	141	14	3	-6.5	3	1	3	-3.82165605095542	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	4	Kherson, Khersons'ka Oblast', Ukraine	UP	UP08	28557	46.6558	32.6178	-1041356	20220824110000	https://iranwire.com/en/politics/71420/
1059958115	20220824	202208	2022	2022.6411	CVL	MIGRANT						CVL			USA	NEW YORK	USA								1	042	042	04	1	1.9	8	1	8	-5.3585500394011	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	1	Haiti	HA	HA		19	-72.416667	HA	20220824110000	https://www.usatoday.com/story/news/nation/2022/08/24/mexico-southern-border-title-42-mpp-asylum-delays/7864233001/
1059958116	20220824	202208	2022	2022.6411	CVL	TRAVELLER						CVL			VNM	VIETNAM	VNM								1	036	036	03	1	4.0	10	1	10	3.79746835443038	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	4	Da Nang, Ð N?ng, Vietnam, Republic Of	VM	VM78	73992	16.0678	108.221	-3712125	20220824110000	https://zeenews.india.com/aviation/travel-india-to-vietnam-for-just-rs-9-vietjet-announces-super-saver-air-tickets-on-these-routes-2501127.html
1059958117	20220824	202208	2022	2022.6411	CVLGOV	CIVILIAN						CVL	GOV		GOV	PRIME MINISTER						GOV			1	051	051	05	1	3.4	10	1	10	-3.62903225806452	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	1	Thailand	TH	TH		15	100	TH	20220824110000	https://english.kyodonews.net/news/2022/08/8a320b30c12f-breaking-news-thai-court-suspends-pm-until-it-rules-on-tenure-question-source.html
1059958118	20220824	202208	2022	2022.6411	CVLJUD	IMMIGRANT						CVL	JUD		MEX	MEXICO	MEX								0	051	051	05	1	3.4	2	1	2	-5.3585500394011	4	Monterrey, Nuevo LeóX, Mexico	MX	MX19	20545	25.6667	-100.317	-1684228	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	20220824110000	https://www.usatoday.com/story/news/nation/2022/08/24/mexico-southern-border-title-42-mpp-asylum-delays/7864233001/
1059958119	20220824	202208	2022	2022.6411	CVLJUD	IMMIGRANT						CVL	JUD		MEX	MEXICO	MEX								0	051	051	05	1	3.4	8	1	8	-5.3585500394011	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	4	Nuevo Laredo, Tamaulipas, Mexico	MX	MX28	21015	27.5	-99.5167	-1685540	20220824110000	https://www.usatoday.com/story/news/nation/2022/08/24/mexico-southern-border-title-42-mpp-asylum-delays/7864233001/
1059958120	20220824	202208	2022	2022.6411	CVLLAB	COMMUNITY						CVL	LAB												1	020	020	02	1	3.0	3	1	3	1.40515222482436	4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	0								4	Wenxing, Sichuan, China	CH	CH32	13003	31.3093	106.527	10341804	20220824110000	http://en.people.cn/n3/2022/0824/c90000-10139270.html
1059958121	20220824	202208	2022	2022.6411	CVLLAB	COMMUNITY						CVL	LAB												1	020	020	02	1	3.0	2	1	2	1.40515222482436	4	Mudan, Jilin, China	CH	CH05	13176	43.1376	129.753	10869944	0								4	Mudan, Jilin, China	CH	CH05	13176	43.1376	129.753	10869944	20220824110000	http://en.people.cn/n3/2022/0824/c90000-10139270.html
1059958122	20220824	202208	2022	2022.6411	CYM	CAYMAN ISLAND	CYM																		0	051	051	05	1	3.4	8	1	4	2.45901639344262	1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	0								1	Cayman Islands	CJ	CJ		19.5	-80.666667	CJ	20220824110000	https://www.radiocayman.gov.ky/news/grand-court-rules-in-favour-of-national-conservation-council-in-judicial-review
1059958123	20220824	202208	2022	2022.6411	CYM	CAYMAN ISLAND	CYM								MDVCVL	MALE	MDV					CVL			1	043	043	04	1	2.8	4	1	4	-5.76923076923077	4	Cayman Brac, , Cayman Islands	CJ	CJ00	68757	19.7167	-79.8167	-1187404	4	Cayman Brac, , Cayman Islands	CJ	CJ00	68757	19.7167	-79.8167	-1187404	4	Cayman Brac, , Cayman Islands	CJ	CJ00	68757	19.7167	-79.8167	-1187404	20220824110000	https://www.radiocayman.gov.ky/news/six-migrants-arrive-in-cayman-brac-this-morning
1059958124	20220824	202208	2022	2022.6411	DEU	DEUTSCHE	DEU																		0	017	017	01	1	0.0	8	1	8	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	0								4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958125	20220824	202208	2022	2022.6411	DEU	DEUTSCHE	DEU																		0	017	017	01	1	0.0	2	1	2	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	0								3	Niagara Falls, New York, United States	US	USNY		43.0945	-79.0567	970406	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958126	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU																		0	111	111	11	3	-2.0	2	1	2	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	0								4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958127	20220824	202208	2022	2022.6411	DEU	DRESDEN	DEU																		0	192	192	19	4	-9.5	10	1	10	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	0								4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958128	20220824	202208	2022	2022.6411	DEU	GERMAN	DEU								BUS	CAR MAKER						BUS			1	036	036	03	1	4.0	10	1	10	2.76338514680483	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	1	India	IN	IN		20	77	IN	20220824110000	https://www.dnaindia.com/automobile/report-mercedes-benz-launches-amg-eqs-53-4matic-expects-25-of-sales-in-india-from-evs-2979127
1059958129	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								EGY	EGYPT	EGY								0	043	043	04	1	2.8	1	1	1	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958130	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								EGY	EGYPT	EGY								0	043	043	04	1	2.8	1	1	1	-0.05824111822947	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	1	Egypt	EG	EG		27	30	EG	4	Radebeul, Sachsen, Germany	GM	GM13	16560	51.1	13.65	-1845851	20220824110000	https://www.dw.com/en/publishers-withdrawal-of-winnetou-books-stirs-outrage-in-germany/a-62907190
1059958131	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	040	040	04	1	1.0	1	1	1	-2.51256281407036	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	20220824110000	https://www.bignewsnetwork.com/news/272664257/french-attempt-to-distort-talks-about-zaporizhzhia-npp-smack-of-western-tradition-moscow
1059958132	20220824	202208	2022	2022.6411	DEU	GERMANY	DEU								FRA	FRANCE	FRA								0	040	040	04	1	1.0	1	1	1	-2.51256281407036	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Paris, France (general), France	FR	FR00	16282	48.8667	2.33333	-1456928	4	Kyiv, Kyyiv, Misto, Ukraine	UP	UP12	28554	50.4333	30.5167	-1044367	20220824110000	https://www.bignewsnetwork.com/news/272664257/french-attempt-to-distort-talks-about-zaporizhzhia-npp-smack-of-western-tradition-moscow
